Gene ID	Illumina ID	
4731	ILMN_1765500 [Chip: ]; ILMN_2387731 [Chip: ]	
4758	ILMN_1763144 [Chip: ]; 0001170519 [Chip: ]	
4759	ILMN_1752557 [Chip: ]; 0002640601 [Chip: ]	
476	ILMN_2415189 [Chip: ]; ILMN_1775566 [Chip: ]; 0005390402 [Chip: ]; ILMN_1698297 [Chip: ]	
477	0007000161 [Chip: ]; ILMN_1795008 [Chip: ]; ILMN_1777411 [Chip: ]	
478	0006130181 [Chip: ]; ILMN_1689098 [Chip: ]	
48	ILMN_1750800 [Chip: ]; 0005050441 [Chip: ]	
480	ILMN_1696132 [Chip: ]; ILMN_1705208 [Chip: ]; 0003130114 [Chip: ]	
481	0103840066 [Chip: ]; ILMN_1730291 [Chip: ]; ILMN_1736862 [Chip: ]; ILMN_1658071 [Chip: ]; ILMN_2407824 [Chip: ]; 0001170113 [Chip: ]	
482	0002320577 [Chip: ]; ILMN_1747271 [Chip: ]	
483	ILMN_1759628 [Chip: ]; ILMN_1783304 [Chip: ]; ILMN_1741115 [Chip: ]; ILMN_1654322 [Chip: ]; ILMN_1655783 [Chip: ]; 0003440056 [Chip: ]	
4830	0006860358 [Chip: ]; ILMN_2414399 [Chip: ]; 0001780333 [Chip: ]; ILMN_1713875 [Chip: ]; ILMN_1741133 [Chip: ]	
4831	ILMN_1662905 [Chip: ]; ILMN_1657884 [Chip: ]; ILMN_2414007 [Chip: ]; ILMN_1694012 [Chip: ]; ILMN_1673781 [Chip: ]; ILMN_2234873 [Chip: ]; ILMN_1708184 [Chip: ]	
4832	0002570537 [Chip: ]; ILMN_1669456 [Chip: ]	
4833	0004570647 [Chip: ]; ILMN_1654929 [Chip: ]; ILMN_1800634 [Chip: ]	
4837	0006770364 [Chip: ]; ILMN_1715508 [Chip: ]	
4842	ILMN_1803030 [Chip: ]; 0002360095 [Chip: ]	
4843	0002350601 [Chip: ]; ILMN_1748765 [Chip: ]; ILMN_2322831 [Chip: ]; 0004210324 [Chip: ]; ILMN_3249361 [Chip: ]	
4846	ILMN_1775224 [Chip: ]; 0005570022 [Chip: ]	
4860	0001170538 [Chip: ]; ILMN_1777534 [Chip: ]; ILMN_2172174 [Chip: ]	
4881	ILMN_1779897 [Chip: ]; 0007000066 [Chip: ]	
4882	ILMN_1808898 [Chip: ]; ILMN_1681994 [Chip: ]; 0002690711 [Chip: ]	
4891	ILMN_1745034 [Chip: ]; 0003940647 [Chip: ]	
490	ILMN_1750599 [Chip: ]; 0004280253 [Chip: ]; ILMN_2401933 [Chip: ]; ILMN_1813399 [Chip: ]; ILMN_1824297 [Chip: ]	
4905	0006180181 [Chip: ]; ILMN_1680687 [Chip: ]; ILMN_1680353 [Chip: ]; ILMN_1662892 [Chip: ]; ILMN_1682414 [Chip: ]; ILMN_1752606 [Chip: ]; ILMN_2330845 [Chip: ]	
4907	0006370168 [Chip: ]; ILMN_1697220 [Chip: ]	
491	0001770369 [Chip: ]; ILMN_2381938 [Chip: ]; ILMN_1802223 [Chip: ]	
492	0001980139 [Chip: ]; ILMN_1693481 [Chip: ]; ILMN_1660741 [Chip: ]; ILMN_2415073 [Chip: ]	
493	0003060068 [Chip: ]; ILMN_1680579 [Chip: ]; ILMN_2367753 [Chip: ]; ILMN_1664772 [Chip: ]	
4942	ILMN_1654441 [Chip: ]; ILMN_2068747 [Chip: ]; 0005050091 [Chip: ]	
495	ILMN_1754035 [Chip: ]; 0001410025 [Chip: ]; ILMN_2209417 [Chip: ]	
4952	ILMN_1760855 [Chip: ]; 0001400239 [Chip: ]; ILMN_2382121 [Chip: ]	
4953	0000610722 [Chip: ]; ILMN_1748591 [Chip: ]	
496	ILMN_1771680 [Chip: ]; ILMN_1703787 [Chip: ]; 0000450050 [Chip: ]; ILMN_1796405 [Chip: ]	
4967	ILMN_1783266 [Chip: ]; ILMN_1733869 [Chip: ]; 0004810575 [Chip: ]; ILMN_1747159 [Chip: ]	
498	ILMN_1874613 [Chip: ]; 0004210152 [Chip: ]; ILMN_2341363 [Chip: ]	
50	-	
5009	ILMN_1749114 [Chip: ]; 0002940102 [Chip: ]	
501	0000460500 [Chip: ]; ILMN_1687508 [Chip: ]	
5019	ILMN_1813544 [Chip: ]; 0005670156 [Chip: ]	
5033	0003130324 [Chip: ]; ILMN_1747442 [Chip: ]; ILMN_1693334 [Chip: ]	
5034	0106350195 [Chip: ]; ILMN_3236794 [Chip: ]; 0005890736 [Chip: ]; ILMN_1719303 [Chip: ]	
5048	0005670110 [Chip: ]; ILMN_1722276 [Chip: ]	
50484	0003170368 [Chip: ]; ILMN_1698231 [Chip: ]; ILMN_2170595 [Chip: ]; ILMN_1747763 [Chip: ]	
50487	0000940324 [Chip: ]; ILMN_1746769 [Chip: ]	
5049	0004060053 [Chip: ]; ILMN_1743319 [Chip: ]	
5050	0005390162 [Chip: ]; ILMN_1748093 [Chip: ]; ILMN_1762654 [Chip: ]	
50506	ILMN_1786335 [Chip: ]; 0002320180 [Chip: ]	
5051	0000840037 [Chip: ]; ILMN_1682919 [Chip: ]	
50515	ILMN_1655880 [Chip: ]; 0006370184 [Chip: ]	
5052	ILMN_1710159 [Chip: ]; ILMN_2366388 [Chip: ]; 0004070072 [Chip: ]	
5053	ILMN_2218104 [Chip: ]; ILMN_1824490 [Chip: ]; ILMN_1662214 [Chip: ]; 0000630162 [Chip: ]	
506	ILMN_1772132 [Chip: ]; ILMN_3242164 [Chip: ]; 0006860010 [Chip: ]	
50614	ILMN_1749379 [Chip: ]; 0002510170 [Chip: ]; ILMN_1653687 [Chip: ]; ILMN_1708925 [Chip: ]; ILMN_3296181 [Chip: ]	
50617	ILMN_2394287 [Chip: ]; 0004480292 [Chip: ]; ILMN_1678186 [Chip: ]; 0005270324 [Chip: ]; ILMN_1721788 [Chip: ]; ILMN_1735801 [Chip: ]; ILMN_1812896 [Chip: ]; 0000870008 [Chip: ]	
50700	ILMN_1813296 [Chip: ]; 0004200092 [Chip: ]	
50808	0002360288 [Chip: ]; ILMN_1778173 [Chip: ]; ILMN_1871762 [Chip: ]	
50814	0006350524 [Chip: ]; ILMN_1692163 [Chip: ]	
509	0003710458 [Chip: ]; ILMN_1701269 [Chip: ]; ILMN_1685774 [Chip: ]	
5091	0006860300 [Chip: ]; ILMN_1740240 [Chip: ]; ILMN_2340347 [Chip: ]; ILMN_1671489 [Chip: ]	
5092	ILMN_1708813 [Chip: ]; 0003990619 [Chip: ]; ILMN_1813456 [Chip: ]; ILMN_1786105 [Chip: ]; ILMN_1795906 [Chip: ]	
50940	ILMN_1813325 [Chip: ]; 0103780484 [Chip: ]; ILMN_2278246 [Chip: ]	
5095	ILMN_1714384 [Chip: ]	
5096	0003870687 [Chip: ]; ILMN_1761010 [Chip: ]	
51	0001990280 [Chip: ]; 0001780239 [Chip: ]; ILMN_1669181 [Chip: ]; ILMN_1750158 [Chip: ]; 0001990575 [Chip: ]; ILMN_1765767 [Chip: ]; ILMN_1668839 [Chip: ]; ILMN_1658982 [Chip: ]	
51004	0001170110 [Chip: ]; ILMN_1664367 [Chip: ]; 0002810010 [Chip: ]; 0000580358 [Chip: ]; ILMN_1671356 [Chip: ]; ILMN_1783985 [Chip: ]	
51005	ILMN_1789005 [Chip: ]; 0002570685 [Chip: ]; 0100780142 [Chip: ]; ILMN_1773849 [Chip: ]; ILMN_1698834 [Chip: ]; ILMN_1695759 [Chip: ]	
51022	ILMN_1734903 [Chip: ]; 0001240541 [Chip: ]; 0001450138 [Chip: ]; ILMN_2258268 [Chip: ]; ILMN_1737912 [Chip: ]; ILMN_1680727 [Chip: ]; 0000380242 [Chip: ]	
5105	ILMN_1731948 [Chip: ]; ILMN_2197381 [Chip: ]; 0006520022 [Chip: ]	
51056	ILMN_1683792 [Chip: ]; 0005670601 [Chip: ]	
5106	ILMN_1802699 [Chip: ]; 0005690725 [Chip: ]; ILMN_1671791 [Chip: ]; ILMN_1760649 [Chip: ]	
51071	0007000273 [Chip: ]; ILMN_1811551 [Chip: ]	
51079	-	
51086	0001980647 [Chip: ]; ILMN_1799141 [Chip: ]	
51102	ILMN_1673457 [Chip: ]; 0001050100 [Chip: ]; ILMN_1683160 [Chip: ]	
51109	ILMN_1768719 [Chip: ]; ILMN_2128741 [Chip: ]; 0005890088 [Chip: ]	
51146	0004150068 [Chip: ]; ILMN_1680754 [Chip: ]	
51166	ILMN_1809959 [Chip: ]; 0001340408 [Chip: ]; ILMN_1801812 [Chip: ]; 0007040014 [Chip: ]; ILMN_1726986 [Chip: ]; ILMN_2270015 [Chip: ]; 0006840019 [Chip: ]; ILMN_2357031 [Chip: ]	
51179	0006220673 [Chip: ]; ILMN_1740402 [Chip: ]; ILMN_1767474 [Chip: ]	
51181	0000050014 [Chip: ]; ILMN_1681437 [Chip: ]	
51196	ILMN_1784447 [Chip: ]; 0001690097 [Chip: ]	
51205	ILMN_1887046 [Chip: ]; 0000070333 [Chip: ]; ILMN_1681130 [Chip: ]	
51227	0000510358 [Chip: ]; ILMN_1774949 [Chip: ]; ILMN_1707099 [Chip: ]; ILMN_1708451 [Chip: ]; ILMN_1818716 [Chip: ]; ILMN_1847481 [Chip: ]; 0002570717 [Chip: ]; 0005550333 [Chip: ]; ILMN_1764871 [Chip: ]	
51251	0002970390 [Chip: ]; ILMN_1769734 [Chip: ]; ILMN_2352121 [Chip: ]	
51268	ILMN_1739050 [Chip: ]; 0003390411 [Chip: ]; 0105420603 [Chip: ]; ILMN_1743475 [Chip: ]	
51292	0000380433 [Chip: ]; ILMN_2365595 [Chip: ]; ILMN_1754788 [Chip: ]; ILMN_1677919 [Chip: ]	
51296	ILMN_2085862 [Chip: ]; 0003800632 [Chip: ]; ILMN_1659529 [Chip: ]	
513	ILMN_1679178 [Chip: ]; ILMN_1653599 [Chip: ]; 0000460176 [Chip: ]	
5130	0002480546 [Chip: ]; ILMN_1658310 [Chip: ]	
51301	0007050369 [Chip: ]; ILMN_3236182 [Chip: ]; ILMN_1742065 [Chip: ]	
51302	ILMN_1680417 [Chip: ]; 0002320347 [Chip: ]; ILMN_1808650 [Chip: ]; ILMN_2175220 [Chip: ]	
5136	0106350309 [Chip: ]; ILMN_1778924 [Chip: ]; ILMN_1716350 [Chip: ]; ILMN_2376847 [Chip: ]; 0005290088 [Chip: ]; ILMN_1805564 [Chip: ]; ILMN_1775163 [Chip: ]	
5137	0003710020 [Chip: ]; 0102470632 [Chip: ]; ILMN_1667225 [Chip: ]; ILMN_1830878 [Chip: ]; ILMN_1890773 [Chip: ]	
5138	ILMN_1681356 [Chip: ]	
51380	ILMN_1779515 [Chip: ]; 0003130594 [Chip: ]; ILMN_2119692 [Chip: ]	
51382	0006860717 [Chip: ]; ILMN_1797310 [Chip: ]	
5139	ILMN_1805415 [Chip: ]	
514	ILMN_3261197 [Chip: ]	
5140	0003290685 [Chip: ]; ILMN_2131381 [Chip: ]; ILMN_1745470 [Chip: ]; ILMN_1872592 [Chip: ]	
5141	ILMN_1785768 [Chip: ]; 0000520438 [Chip: ]	
5142	ILMN_2296439 [Chip: ]; ILMN_1782922 [Chip: ]; 0002760021 [Chip: ]; ILMN_2340259 [Chip: ]; ILMN_2288976 [Chip: ]	
5143	ILMN_2117613 [Chip: ]; ILMN_1793367 [Chip: ]; 0002690494 [Chip: ]; ILMN_1722676 [Chip: ]; 0003850008 [Chip: ]; ILMN_1761277 [Chip: ]	
5144	0001850022 [Chip: ]; ILMN_1791483 [Chip: ]	
51447	ILMN_3185709 [Chip: ]; ILMN_1683328 [Chip: ]; ILMN_2328835 [Chip: ]; ILMN_3262348 [Chip: ]; 0000770131 [Chip: ]	
5145	ILMN_1684732 [Chip: ]; ILMN_3251409 [Chip: ]	
5146	ILMN_1730851 [Chip: ]	
5147	ILMN_1790680 [Chip: ]	
51477	ILMN_1747934 [Chip: ]; ILMN_1771831 [Chip: ]	
51478	ILMN_1728048 [Chip: ]; 0006450039 [Chip: ]; ILMN_1664398 [Chip: ]; ILMN_1812198 [Chip: ]; ILMN_1671661 [Chip: ]	
5148	0002450286 [Chip: ]; ILMN_1718299 [Chip: ]	
5149	0007000373 [Chip: ]; ILMN_1702965 [Chip: ]	
515	0005720368 [Chip: ]; ILMN_1899664 [Chip: ]; ILMN_1672191 [Chip: ]; ILMN_1721989 [Chip: ]	
5150	ILMN_1669608 [Chip: ]; 0001090010 [Chip: ]; ILMN_1705589 [Chip: ]; ILMN_2278819 [Chip: ]; ILMN_2379675 [Chip: ]; 0006130446 [Chip: ]; ILMN_1797305 [Chip: ]; ILMN_2262444 [Chip: ]	
5151	ILMN_1699767 [Chip: ]; ILMN_2295213 [Chip: ]; ILMN_1824555 [Chip: ]; ILMN_1657686 [Chip: ]; ILMN_2408946 [Chip: ]; 0002360164 [Chip: ]	
5152	0005220398 [Chip: ]; ILMN_1767176 [Chip: ]; ILMN_2306540 [Chip: ]	
51529	ILMN_2343563 [Chip: ]; ILMN_1722102 [Chip: ]; ILMN_1670129 [Chip: ]; ILMN_1726281 [Chip: ]; ILMN_1774669 [Chip: ]; 0002640528 [Chip: ]; ILMN_1753773 [Chip: ]; ILMN_1712715 [Chip: ]	
5153	ILMN_1805098 [Chip: ]; 0006840021 [Chip: ]	
51540	ILMN_1722742 [Chip: ]	
51550	0002760717 [Chip: ]; ILMN_1765257 [Chip: ]	
51557	ILMN_1897319 [Chip: ]; ILMN_2143427 [Chip: ]	
5158	0000360685 [Chip: ]; ILMN_1655974 [Chip: ]; ILMN_1698261 [Chip: ]	
516	0000730333 [Chip: ]; ILMN_1712430 [Chip: ]	
5160	0006220731 [Chip: ]; ILMN_1772369 [Chip: ]	
51604	0006940279 [Chip: ]; ILMN_1738759 [Chip: ]	
51606	0003990112 [Chip: ]; ILMN_1689473 [Chip: ]	
5161	ILMN_1665458 [Chip: ]; ILMN_2068951 [Chip: ]; 0004540731 [Chip: ]; 0001990093 [Chip: ]	
5162	0006200072 [Chip: ]; ILMN_1739274 [Chip: ]	
5167	0001850129 [Chip: ]; ILMN_1700888 [Chip: ]	
5168	0001050136 [Chip: ]; ILMN_1780799 [Chip: ]; ILMN_2373791 [Chip: ]	
5169	0004590035 [Chip: ]; ILMN_1749131 [Chip: ]	
517	ILMN_1660577 [Chip: ]; ILMN_1669102 [Chip: ]; ILMN_1807798 [Chip: ]; ILMN_1703046 [Chip: ]; 0001230164 [Chip: ]	
51700	ILMN_1739576 [Chip: ]; 0004730156 [Chip: ]; ILMN_1682407 [Chip: ]	
51703	0006590039 [Chip: ]; ILMN_2370882 [Chip: ]; ILMN_1678517 [Chip: ]; ILMN_1705247 [Chip: ]; 0000510095 [Chip: ]; 0004670600 [Chip: ]; ILMN_2273911 [Chip: ]; ILMN_1807914 [Chip: ]	
51706	ILMN_1729237 [Chip: ]	
5172	0105220433 [Chip: ]; ILMN_1652465 [Chip: ]; 0003060497 [Chip: ]	
51727	ILMN_1738642 [Chip: ]; ILMN_2104877 [Chip: ]; 0002320528 [Chip: ]	
51733	0002030086 [Chip: ]; ILMN_1678690 [Chip: ]	
518	ILMN_1770466 [Chip: ]; 0006350400 [Chip: ]	
51805	ILMN_1801378 [Chip: ]; 0003840750 [Chip: ]	
51809	-	
5184	ILMN_1717674 [Chip: ]; 0002340711 [Chip: ]	
5198	ILMN_1755862 [Chip: ]; ILMN_1778160 [Chip: ]; 0006940193 [Chip: ]	
52	0002230048 [Chip: ]; 0106400685 [Chip: ]; ILMN_1669633 [Chip: ]; ILMN_2344956 [Chip: ]; 0000510717 [Chip: ]	
5207	0002030019 [Chip: ]; ILMN_1741600 [Chip: ]	
5208	ILMN_1723436 [Chip: ]; ILMN_1682757 [Chip: ]; ILMN_1662709 [Chip: ]; ILMN_1796560 [Chip: ]; 0001240433 [Chip: ]	
5209	ILMN_1660847 [Chip: ]; ILMN_2186061 [Chip: ]	
521	ILMN_1703415 [Chip: ]; ILMN_1726603 [Chip: ]; ILMN_1772506 [Chip: ]; ILMN_1803509 [Chip: ]	
5210	ILMN_1653292 [Chip: ]; 0002690402 [Chip: ]; 0006620372 [Chip: ]; ILMN_1652413 [Chip: ]	
5211	ILMN_1669551 [Chip: ]; ILMN_1713037 [Chip: ]; 0006510609 [Chip: ]; ILMN_2287253 [Chip: ]	
5213	ILMN_2043809 [Chip: ]; 0000840446 [Chip: ]; ILMN_1708180 [Chip: ]	
5214	0001170452 [Chip: ]; ILMN_1851760 [Chip: ]; ILMN_1805737 [Chip: ]	
522	ILMN_1661574 [Chip: ]; ILMN_2348093 [Chip: ]; ILMN_1772929 [Chip: ]; ILMN_1652806 [Chip: ]	
5223	0000110333 [Chip: ]; ILMN_1661366 [Chip: ]	
5224	ILMN_1668072 [Chip: ]	
5226	ILMN_1794165 [Chip: ]; 0004850537 [Chip: ]	
523	ILMN_1711516 [Chip: ]; 0007000692 [Chip: ]	
5230	0007000184 [Chip: ]; 0101980377 [Chip: ]; ILMN_1755749 [Chip: ]; ILMN_2216852 [Chip: ]	
5232	ILMN_2161955 [Chip: ]; ILMN_1681494 [Chip: ]; ILMN_1692554 [Chip: ]; 0002630215 [Chip: ]	
5236	ILMN_1800659 [Chip: ]; 0006770019 [Chip: ]	
5238	0003360184 [Chip: ]; ILMN_2168314 [Chip: ]; ILMN_1693620 [Chip: ]	
5244	0005570059 [Chip: ]; ILMN_1767349 [Chip: ]	
525	0006220021 [Chip: ]; ILMN_1812073 [Chip: ]	
5250	ILMN_1720703 [Chip: ]; ILMN_2332713 [Chip: ]; ILMN_1788498 [Chip: ]; 0000580364 [Chip: ]; ILMN_1782890 [Chip: ]; ILMN_3239932 [Chip: ]; 0000580347 [Chip: ]; 0000580411 [Chip: ]; ILMN_1704396 [Chip: ]	
5251	0006380408 [Chip: ]; ILMN_1668242 [Chip: ]	
526	ILMN_1787705 [Chip: ]; 0005550592 [Chip: ]; 0102970347 [Chip: ]	
5264	ILMN_2385566 [Chip: ]; ILMN_1773073 [Chip: ]; 0006660053 [Chip: ]	
5265	ILMN_2338452 [Chip: ]; ILMN_1764980 [Chip: ]; ILMN_1745961 [Chip: ]; ILMN_1686098 [Chip: ]; 0001400452 [Chip: ]; ILMN_2404154 [Chip: ]; ILMN_2256050 [Chip: ]	
527	ILMN_1653056 [Chip: ]; ILMN_1773849 [Chip: ]; ILMN_1789005 [Chip: ]	
5277	0001500500 [Chip: ]; ILMN_1705985 [Chip: ]; 0001990576 [Chip: ]; ILMN_1802390 [Chip: ]; ILMN_2367186 [Chip: ]	
5279	ILMN_1742229 [Chip: ]; ILMN_1723632 [Chip: ]; ILMN_2397571 [Chip: ]; 0002030463 [Chip: ]	
528	ILMN_1659801 [Chip: ]; ILMN_1663257 [Chip: ]; 0000770575 [Chip: ]	
5281	ILMN_1658773 [Chip: ]; ILMN_1808938 [Chip: ]; 0004050114 [Chip: ]; 0005290048 [Chip: ]	
5283	ILMN_1798395 [Chip: ]; 0005890347 [Chip: ]; ILMN_3251246 [Chip: ]	
5286	ILMN_2166093 [Chip: ]; ILMN_3251440 [Chip: ]	
5287	0000430037 [Chip: ]; ILMN_1678537 [Chip: ]; ILMN_2117323 [Chip: ]	
5288	-	
5289	0003190338 [Chip: ]; 0102260019 [Chip: ]	
529	0003290397 [Chip: ]; ILMN_2339779 [Chip: ]; ILMN_1798485 [Chip: ]	
5290	ILMN_1705468 [Chip: ]; 0002900288 [Chip: ]; ILMN_1705396 [Chip: ]	
5291	0000780167 [Chip: ]; ILMN_1763347 [Chip: ]	
5293	0005700113 [Chip: ]; ILMN_1766275 [Chip: ]	
5294	0000050739 [Chip: ]; ILMN_1770433 [Chip: ]; ILMN_1894072 [Chip: ]	
5295	ILMN_2289433 [Chip: ]; 0004610204 [Chip: ]; 0001190184 [Chip: ]; ILMN_1691433 [Chip: ]; ILMN_1760303 [Chip: ]; 0005050156 [Chip: ]; 0000770592 [Chip: ]; ILMN_1689057 [Chip: ]; ILMN_2398235 [Chip: ]	
5296	0004780403 [Chip: ]; ILMN_1726565 [Chip: ]	
5297	ILMN_1790875 [Chip: ]; 0005130273 [Chip: ]; ILMN_1734434 [Chip: ]; ILMN_3232529 [Chip: ]; ILMN_3229812 [Chip: ]; 0005130131 [Chip: ]; ILMN_1655177 [Chip: ]; ILMN_1778479 [Chip: ]	
5298	0004150736 [Chip: ]; ILMN_1666597 [Chip: ]	
53	ILMN_1804815 [Chip: ]; ILMN_2104830 [Chip: ]	
5305	0003870458 [Chip: ]; ILMN_1911042 [Chip: ]; ILMN_3236637 [Chip: ]; ILMN_1751981 [Chip: ]	
5313	ILMN_1777031 [Chip: ]; ILMN_1725172 [Chip: ]; 0006620278 [Chip: ]; ILMN_2380561 [Chip: ]; 0000510113 [Chip: ]; ILMN_1723644 [Chip: ]; ILMN_2279397 [Chip: ]; 0005550215 [Chip: ]	
5315	ILMN_2366634 [Chip: ]; 0006510452 [Chip: ]; ILMN_1663122 [Chip: ]; ILMN_1672650 [Chip: ]; ILMN_1775327 [Chip: ]; 0006200152 [Chip: ]; 0002030537 [Chip: ]	
5319	-	
5320	ILMN_1740586 [Chip: ]; 0005550739 [Chip: ]	
5321	0002100113 [Chip: ]; ILMN_1764157 [Chip: ]; ILMN_1803561 [Chip: ]	
5322	0000770114 [Chip: ]; ILMN_1807171 [Chip: ]	
533	ILMN_2353642 [Chip: ]; 0005290647 [Chip: ]; ILMN_1721391 [Chip: ]; ILMN_1712518 [Chip: ]	
5330	0000770520 [Chip: ]; ILMN_1724066 [Chip: ]	
5331	-	
5332	0004070390 [Chip: ]; ILMN_1736426 [Chip: ]	
5333	ILMN_1769394 [Chip: ]; 0004060647 [Chip: ]	
5334	0003390170 [Chip: ]; ILMN_1697405 [Chip: ]; ILMN_1718852 [Chip: ]; ILMN_1654154 [Chip: ]	
53343	0003140731 [Chip: ]; ILMN_1680239 [Chip: ]; ILMN_1666433 [Chip: ]; ILMN_1729580 [Chip: ]	
5335	0006100026 [Chip: ]; ILMN_1740160 [Chip: ]; ILMN_2382906 [Chip: ]	
53354	ILMN_1783497 [Chip: ]; 0000730528 [Chip: ]; 0004150129 [Chip: ]; ILMN_1740292 [Chip: ]; ILMN_2316918 [Chip: ]	
5336	0000360131 [Chip: ]; ILMN_1815719 [Chip: ]; 0105910021 [Chip: ]	
5337	ILMN_1759344 [Chip: ]; ILMN_1719696 [Chip: ]; 0006760609 [Chip: ]	
5338	ILMN_1697880 [Chip: ]; 0001570687 [Chip: ]	
534	0006020441 [Chip: ]; ILMN_1654541 [Chip: ]; ILMN_1674778 [Chip: ]; 0003780494 [Chip: ]	
5340	0002810450 [Chip: ]; ILMN_1714446 [Chip: ]; ILMN_1676779 [Chip: ]; ILMN_1698587 [Chip: ]; ILMN_1663802 [Chip: ]; 0103130113 [Chip: ]	
535	0001780195 [Chip: ]; ILMN_1752579 [Chip: ]	
5351	0006860441 [Chip: ]; ILMN_1684391 [Chip: ]	
5352	ILMN_1771599 [Chip: ]; 0000730301 [Chip: ]; ILMN_1799139 [Chip: ]; ILMN_2410924 [Chip: ]; 0001770520 [Chip: ]	
53630	0005700128 [Chip: ]; ILMN_1814686 [Chip: ]	
5372	ILMN_1780236 [Chip: ]; 0004230148 [Chip: ]	
5373	0102650398 [Chip: ]; ILMN_1785336 [Chip: ]; 0003290131 [Chip: ]	
539	ILMN_1734782 [Chip: ]; 0006510131 [Chip: ]; ILMN_1791332 [Chip: ]	
53905	ILMN_1690289 [Chip: ]; ILMN_2404182 [Chip: ]; 0002690053 [Chip: ]; ILMN_1664392 [Chip: ]	
53919	ILMN_1792317 [Chip: ]; 0006760711 [Chip: ]; ILMN_2144297 [Chip: ]	
53947	ILMN_1735045 [Chip: ]; 0002320193 [Chip: ]	
54	ILMN_2078599 [Chip: ]; ILMN_1761728 [Chip: ]; 0003840369 [Chip: ]	
54020	ILMN_1687495 [Chip: ]; 0000580300 [Chip: ]	
5406	0002120239 [Chip: ]; ILMN_1685596 [Chip: ]	
5407	ILMN_1775930 [Chip: ]	
5408	ILMN_1683048 [Chip: ]; 0002900128 [Chip: ]	
5409	ILMN_1710027 [Chip: ]; 0002630014 [Chip: ]; ILMN_1798007 [Chip: ]	
54187	ILMN_1815874 [Chip: ]	
54344	ILMN_2376408 [Chip: ]; ILMN_2402674 [Chip: ]; 0000070471 [Chip: ]; ILMN_1673323 [Chip: ]	
54363	ILMN_2211546 [Chip: ]; 0005050301 [Chip: ]	
54407	ILMN_1651799 [Chip: ]; 0000770193 [Chip: ]	
54480	ILMN_1772991 [Chip: ]; 0000360341 [Chip: ]	
54490	ILMN_1781859 [Chip: ]; 0004730433 [Chip: ]	
54511	0006100215 [Chip: ]; ILMN_2339192 [Chip: ]; ILMN_1716377 [Chip: ]; ILMN_1762081 [Chip: ]; ILMN_2256482 [Chip: ]	
54539	ILMN_1749709 [Chip: ]	
54575	0006760377 [Chip: ]; ILMN_1740233 [Chip: ]	
54576	ILMN_1700267 [Chip: ]; ILMN_2061537 [Chip: ]	
54577	ILMN_1752813 [Chip: ]; 0003710433 [Chip: ]; 0002260603 [Chip: ]; ILMN_1764607 [Chip: ]; ILMN_1706390 [Chip: ]; ILMN_1758907 [Chip: ]	
54578	0002260603 [Chip: ]; ILMN_1752813 [Chip: ]; 0005130139 [Chip: ]; ILMN_2206420 [Chip: ]; ILMN_1706390 [Chip: ]; ILMN_1758907 [Chip: ]	
54579	ILMN_1707828 [Chip: ]	
54600	ILMN_1795872 [Chip: ]; 0006400433 [Chip: ]	
5464	ILMN_1805827 [Chip: ]; 0004200139 [Chip: ]	
54657	ILMN_1697967 [Chip: ]; 0002230441 [Chip: ]	
54658	0004850152 [Chip: ]; ILMN_1744817 [Chip: ]	
54659	ILMN_1716662 [Chip: ]; ILMN_2206420 [Chip: ]; 0005130139 [Chip: ]	
54675	0005720717 [Chip: ]; ILMN_1737685 [Chip: ]	
54677	0005550373 [Chip: ]; ILMN_1693090 [Chip: ]	
54682	ILMN_2142752 [Chip: ]; 0002190242 [Chip: ]; 0104670020 [Chip: ]; ILMN_1652490 [Chip: ]	
5471	0001990168 [Chip: ]; ILMN_1674302 [Chip: ]	
54716	0004280066 [Chip: ]; ILMN_1698585 [Chip: ]; ILMN_2324109 [Chip: ]; ILMN_1687986 [Chip: ]; 0004730735 [Chip: ]	
5476	ILMN_1719286 [Chip: ]; 0001580577 [Chip: ]	
548596	0000940128 [Chip: ]; ILMN_1715476 [Chip: ]	
54872	-	
54898	ILMN_1716843 [Chip: ]	
549	ILMN_1740349 [Chip: ]; 0006550377 [Chip: ]	
54963	ILMN_2050255 [Chip: ]; ILMN_3308435 [Chip: ]	
54965	0006620152 [Chip: ]; ILMN_1769508 [Chip: ]	
5498	0006350348 [Chip: ]; ILMN_1673798 [Chip: ]	
54981	ILMN_1674650 [Chip: ]; 0006350215 [Chip: ]	
54995	ILMN_3294114 [Chip: ]; ILMN_1878191 [Chip: ]; 0001570075 [Chip: ]; ILMN_3201183 [Chip: ]; ILMN_1683992 [Chip: ]; ILMN_1917190 [Chip: ]	
55	ILMN_1758323 [Chip: ]	
55065	ILMN_1683492 [Chip: ]; 0006420242 [Chip: ]	
55089	0005900292 [Chip: ]; ILMN_1794890 [Chip: ]	
55163	0001400601 [Chip: ]; ILMN_1684289 [Chip: ]	
55191	0007100068 [Chip: ]	
55217	0001240068 [Chip: ]; ILMN_1673003 [Chip: ]; ILMN_1677228 [Chip: ]; ILMN_1707002 [Chip: ]; ILMN_1773819 [Chip: ]; ILMN_1737574 [Chip: ]	
55224	ILMN_1800130 [Chip: ]; 0001690133 [Chip: ]	
55229	0006760148 [Chip: ]; ILMN_1743910 [Chip: ]	
55268	ILMN_1671568 [Chip: ]; 0002320097 [Chip: ]	
55276	0005720041 [Chip: ]; ILMN_1673543 [Chip: ]	
