PROBE_ID	cal27_1	cal27_2	cal27_3
ILMN_1672302	5.09667	5.31314	5.29894
ILMN_1778213	4.51573	4.57168	4.52747
ILMN_1727809	7.05082	7.13187	7.30543
ILMN_1693538	8.25982	8.29058	8.54571
ILMN_2152581	8.88207	8.6999	8.97836
ILMN_1755792	5.27429	5.31197	5.20701
ILMN_1791328	10.2888	9.98647	10.3765
ILMN_1711383	10.6367	10.7469	10.948
ILMN_1679311	5.84602	4.85711	5.30739
ILMN_2075927	9.14457	9.23268	9.4289
ILMN_2294086	5.03838	4.8216	4.64895
ILMN_1657796	10.365	10.4732	10.3457
ILMN_1745593	6.58624	6.75658	6.43933
ILMN_1750508	5.32846	5.81117	5.41946
ILMN_1795679	5.752	5.33247	4.84372
ILMN_2126038	5.64964	5.10762	4.92175
ILMN_3244117	9.95496	9.79226	10.3064
ILMN_1731397	5.09945	4.50266	5.11982
ILMN_1766657	10.5346	10.6503	10.1249
ILMN_1696419	8.6009	8.9483	8.90242
ILMN_1801130	7.73775	7.89715	7.74495
ILMN_1663002	11.9616	11.793	11.7586
ILMN_1761866	5.29586	5.61231	5.29829
ILMN_1668592	4.11385	4.13815	4.20196
ILMN_1656409	4.97683	4.87813	4.39284
ILMN_1670705	5.88638	5.38783	5.12082
ILMN_2229214	5.47652	5.44255	5.63706
ILMN_1664014	5.36446	5.81603	5.57844
ILMN_1803256	6.51087	6.26465	6.67501
ILMN_1769634	11.3253	11.5243	11.6627
ILMN_1807652	5.34689	5.68176	5.71717
ILMN_1721689	4.14132	5.00838	4.50945
ILMN_1699666	3.04869	3.61282	4.02139
ILMN_2315694	9.46934	9.43261	9.49646
ILMN_2348243	6.55127	6.90239	6.83756
ILMN_1701386	8.22754	8.58531	8.51186
ILMN_1731194	11.8746	11.8272	11.7213
ILMN_1808783	7.92144	7.96846	8.09874
ILMN_1748543	5.30901	5.28241	4.84971
ILMN_2170930	4.54458	4.99066	5.18019
ILMN_1749882	7.04248	7.12882	7.14633
ILMN_2129273	6.47641	6.91523	6.71341
ILMN_1772946	9.39818	9.65253	9.51632
ILMN_1696190	7.7387	7.56264	7.37175
ILMN_2394102	6.19215	6.04834	6.07071
ILMN_1778956	5.0491	5.4461	5.05988
ILMN_1653856	6.048	6.64663	6.80256
ILMN_1746090	9.40541	9.65646	8.87749
ILMN_2194448	7.84445	7.65653	7.42111
ILMN_2157421	10.0201	10.1471	10.2631
ILMN_1756126	9.55979	9.81499	9.72729
ILMN_1753712	9.23227	9.29586	9.08676
ILMN_1720771	5.37466	5.76706	5.95015
ILMN_1773901	7.91354	8.04932	8.08459
ILMN_1803698	5.79073	5.68374	6.07478
ILMN_1741942	10.8462	10.8114	11.256
ILMN_1750896	7.71239	7.38379	7.55754
ILMN_1696126	5.43907	5.22062	5.64002
ILMN_1775587	7.01041	7.30427	7.14154
ILMN_1760160	6.35422	6.18059	6.34706
ILMN_1660721	4.66057	4.77316	4.70949
ILMN_1726805	5.40452	5.71695	5.16506
ILMN_1747775	6.91484	7.2476	7.11186
ILMN_2344216	7.07696	7.09629	6.7794
ILMN_1659544	8.76942	8.73754	9.07433
ILMN_1680313	9.30175	9.31822	9.08943
ILMN_1749345	10.7638	10.66	10.7805
ILMN_1777444	7.06627	7.25762	7.30697
ILMN_1808860	8.36728	8.18266	8.24449
ILMN_2157951	9.33782	9.09518	9.48611
ILMN_1777915	9.17036	9.03832	9.53601
ILMN_2154094	5.09949	4.74306	5.71318
ILMN_1792518	8.54444	8.362	7.66725
ILMN_1752895	8.6542	8.89419	8.59874
ILMN_1728747	6.12431	6.04973	6.45032
ILMN_2414878	6.37386	6.63657	6.75332
ILMN_1810657	4.86989	4.99036	5.13019
ILMN_2159453	9.22201	9.40719	9.29218
ILMN_1764168	8.40246	8.47618	8.3897
ILMN_1707391	5.5342	5.52699	5.7848
ILMN_1684402	6.27022	6.71703	6.59269
ILMN_3235109	5.04749	5.18705	5.31602
ILMN_1750912	4.78068	5.49576	4.80043
ILMN_2172969	4.15321	4.1881	4.73151
ILMN_2187206	4.83201	4.77868	4.46316
ILMN_1802105	5.31065	5.48591	5.4561
ILMN_2184535	5.01183	5.20151	5.67331
ILMN_1732475	6.27967	6.3186	5.8856
ILMN_2210729	9.86341	9.89246	9.97735
ILMN_1736054	8.50806	8.88023	7.87332
ILMN_2150019	9.25868	9.38391	9.31981
ILMN_1660787	7.77922	8.60749	7.8688
ILMN_1779616	11.7025	11.3242	11.6531
ILMN_1652379	8.67743	8.66067	8.69104
ILMN_1681601	5.60291	5.20885	5.4716
ILMN_1757754	4.97802	5.84049	4.77267
ILMN_1804361	5.27504	4.87427	4.95427
ILMN_2054725	7.81388	7.99655	8.04854
ILMN_3248915	5.35986	4.97511	4.85944
ILMN_1660655	4.76218	5.31584	4.58575
ILMN_1702363	5.33445	4.97353	5.15191
ILMN_2345142	7.62141	7.88478	7.20036
ILMN_1686981	5.76611	6.49236	5.63398
ILMN_1667460	7.53455	7.73076	7.44833
ILMN_1716367	4.98689	4.65553	4.40747
ILMN_1657302	5.61528	5.04172	5.60147
ILMN_2404795	10.8645	9.95202	10.0999
ILMN_1656900	10.2224	9.85769	9.78795
ILMN_1778756	4.40133	4.37335	4.94679
ILMN_1798528	6.11737	6.17059	5.75161
ILMN_1790159	5.38119	5.00385	5.2122
ILMN_2400372	8.97392	8.64911	8.60899
ILMN_2262177	6.7834	7.22257	7.05384
ILMN_1815283	9.49425	9.40358	8.86693
ILMN_3250049	8.07536	7.82077	7.77146
ILMN_1670517	8.74127	9.02583	8.83819
ILMN_1707804	8.66271	8.70378	8.8576
ILMN_3250899	8.00905	8.03503	7.84463
ILMN_2336130	9.68575	9.50441	9.38924
ILMN_1678293	5.18082	5.12619	5.19452
ILMN_2336133	9.25027	9.29261	9.26925
ILMN_1733443	4.96663	4.80378	4.87805
ILMN_1766079	4.02052	4.17783	4.79933
ILMN_2415329	5.51874	5.30049	5.25169
ILMN_1653463	4.75483	4.85204	5.73253
ILMN_1772148	4.87014	4.50329	5.31018
ILMN_1704163	5.36725	5.01471	5.35162
ILMN_1692983	4.88235	5.394	5.43768
ILMN_1727589	5.24226	4.93981	5.02698
ILMN_1763520	5.08978	5.44177	4.72896
ILMN_1705674	4.90262	5.19163	5.55646
ILMN_1701637	4.37004	4.67871	4.51971
ILMN_1718836	4.78442	5.09034	4.57299
ILMN_1653386	5.9936	5.2707	5.84007
ILMN_1753472	7.48005	7.82054	7.64815
ILMN_1685371	8.43323	9.40806	8.63221
ILMN_2345872	12.2092	12.1115	12.0098
ILMN_2379835	6.5782	6.81804	6.34348
ILMN_1790105	4.8155	5.20317	5.37684
ILMN_2195390	5.46192	5.01057	5.50019
ILMN_1785615	4.53467	5.16249	4.92305
ILMN_1732080	9.31172	9.4791	8.89594
ILMN_2172221	4.81012	5.13103	5.41571
ILMN_1738150	10.3735	10.534	10.2792
ILMN_2333594	12.0461	11.5972	11.6776
ILMN_1725642	12.044	12.0949	12.0157
ILMN_1665203	5.32292	4.65852	4.80235
ILMN_1673793	4.58055	4.37179	4.95218
ILMN_1657847	4.54765	4.20122	4.25508
ILMN_1803745	9.03808	8.90639	8.80924
ILMN_1710682	4.33212	4.88345	3.94273
ILMN_2383455	6.73696	7.01163	6.63786
ILMN_1781516	11.3736	11.2417	11.4682
ILMN_2274199	5.50745	5.59622	5.54271
ILMN_1813277	7.27301	7.66939	7.67634
ILMN_1766245	8.4687	8.85375	8.63625
ILMN_1703866	9.27083	9.36358	9.06342
ILMN_1758717	7.17793	7.00116	7.32555
ILMN_2072875	4.70439	5.11426	4.25712
ILMN_1750008	9.05902	9.02739	8.93494
ILMN_1663407	9.68678	9.77286	9.64576
ILMN_1781628	8.51035	8.62853	8.33636
ILMN_1690761	10.8323	10.5708	10.7812
ILMN_1778032	10.7431	10.5778	10.7349
ILMN_1709750	7.39935	7.37505	7.17237
ILMN_1693270	8.39149	8.32268	7.89738
ILMN_1785570	6.65398	6.22663	6.07882
ILMN_2268115	3.78144	1.34934	4.78872
ILMN_2360307	6.37179	6.22497	5.88788
ILMN_1771878	5.67869	5.6941	5.43899
ILMN_1781479	9.54197	9.44536	9.56091
ILMN_1789351	5.14597	6.04059	6.08457
ILMN_1692107	4.589	5.38796	5.32372
ILMN_1669598	8.4805	8.09463	8.62753
ILMN_1692026	8.23392	8.26591	8.41437
ILMN_1735168	5.49901	5.91477	5.32903
ILMN_1797813	11.2066	10.9617	11.4134
ILMN_1800894	5.18752	5.71173	5.2609
ILMN_1808515	4.86137	4.06119	4.69122
ILMN_1697095	5.44295	6.1164	6.20174
ILMN_1706240	4.48756	5.14063	5.3595
ILMN_1656678	5.21002	5.56289	5.43695
ILMN_1702009	5.42001	4.71971	5.02049
ILMN_1806306	4.9354	5.52289	5.83548
ILMN_1724352	4.27465	4.77052	4.65863
ILMN_2112638	7.74031	8.02753	8.08609
ILMN_1690754	6.06813	5.10497	6.36154
ILMN_1671404	9.05188	8.73435	8.74791
ILMN_1659306	5.37442	4.99072	4.9893
ILMN_3243204	4.94365	5.27767	5.10382
ILMN_1764780	3.96405	4.0272	4.81465
ILMN_1754555	4.23189	4.92865	3.84036
ILMN_1785175	9.78247	9.71964	10.2267
ILMN_2089175	8.8395	8.40071	9.23963
ILMN_1698470	7.65768	7.97871	8.27265
ILMN_1791356	5.05175	4.73446	5.38676
ILMN_1732189	5.55025	5.53086	5.24514
ILMN_1773168	4.48107	4.62367	4.53948
ILMN_3187623	5.39451	5.34183	5.98786
ILMN_3249682	5.23256	4.88131	5.21609
ILMN_1738962	6.2912	5.05602	5.66491
ILMN_1756374	4.76884	4.35944	5.06267
ILMN_2218248	4.31286	3.66016	4.55408
ILMN_1765770	5.80318	4.75736	4.94944
ILMN_2095704	5.18877	4.87574	4.5488
ILMN_1779743	5.13107	3.46496	4.39787
ILMN_2123525	4.6125	4.22304	4.76976
ILMN_2123521	5.45027	5.21322	5.83084
ILMN_1755822	6.36714	6.16997	6.59168
ILMN_1691403	5.22423	5.40581	5.64031
ILMN_1660186	10.0034	9.93156	10.0336
ILMN_2287296	5.05102	5.19314	5.25403
ILMN_2394498	10.3669	10.7182	10.4708
ILMN_2059549	8.6735	7.86076	8.9531
ILMN_1802089	6.70826	7.07465	7.33888
ILMN_1783837	5.13687	5.0474	5.18596
ILMN_2407703	5.21134	5.0052	5.26101
ILMN_1660693	4.61784	4.93197	4.0349
ILMN_1757081	5.32154	5.4283	5.36916
ILMN_1781060	5.05908	5.27464	5.44551
ILMN_2282019	5.36874	5.14292	5.07553
ILMN_1756694	4.32488	4.28209	4.51729
ILMN_3239031	4.72964	5.05226	4.74223
ILMN_1771261	5.25717	4.89473	5.63145
ILMN_1727740	11.0227	11.4143	11.3353
ILMN_1687558	4.58517	3.298	4.43792
ILMN_1729105	4.55908	3.93366	3.71797
ILMN_1785427	4.8853	4.7729	5.45864
ILMN_1666785	4.91786	5.02998	4.96648
ILMN_1754579	5.81964	5.82555	5.99147
ILMN_2391419	6.58215	6.64343	6.40643
ILMN_1745668	5.04412	4.39993	4.56441
ILMN_1730652	4.65495	4.86422	5.07101
ILMN_1677009	3.96459	4.5027	4.34855
ILMN_1704015	4.13988	4.51978	4.868
ILMN_1810875	5.55371	5.86652	6.0911
ILMN_1668313	4.95467	4.88063	5.16699
ILMN_1727805	4.82605	4.40485	4.40675
ILMN_1721712	5.6551	5.55679	5.2454
ILMN_1789011	4.4838	4.96994	4.68939
ILMN_1786379	4.91589	4.26983	3.442
ILMN_1726924	4.61764	4.52575	4.366
ILMN_1701991	7.45417	7.49624	7.54779
ILMN_2393968	5.072	5.4287	5.42707
ILMN_1762303	4.82496	5.63398	5.06431
ILMN_2215119	6.51589	5.99282	6.59501
ILMN_1697793	10.1366	8.82669	10.2357
ILMN_1712075	7.98347	7.98055	7.77761
ILMN_1675053	5.21441	5.04276	5.32573
ILMN_1711491	5.38977	5.04707	5.00579
ILMN_1688220	5.1255	5.23955	5.10367
ILMN_1693092	5.26129	5.18963	5.36964
ILMN_1730218	4.98623	4.01419	4.83837
ILMN_1668031	4.47992	5.35077	5.17133
ILMN_1791494	5.77761	5.31596	5.36068
ILMN_1690253	4.295	4.3061	3.77355
ILMN_1733860	5.00278	4.13738	5.00349
ILMN_1701483	4.41134	3.04869	4.38046
ILMN_2377174	10.9624	11.202	11.205
ILMN_1691458	7.23101	7.28089	7.12296
ILMN_1764087	11.1488	11.1836	11.1681
ILMN_1686380	4.59202	4.46041	3.85739
ILMN_1679279	5.327	5.22091	5.14331
ILMN_1756590	7.67036	8.27471	8.02317
ILMN_1742881	5.81004	5.40819	5.31967
ILMN_1731958	4.67181	4.88108	5.16103
ILMN_1717934	5.64692	5.40309	5.20242
ILMN_1815610	6.57163	6.42502	6.54199
ILMN_1658499	4.95075	4.56225	5.38435
ILMN_2181670	5.43375	5.9923	4.36685
ILMN_3242181	4.55929	5.14479	5.02443
ILMN_1805952	5.32612	5.07414	5.25212
ILMN_1703060	5.29826	4.45952	5.01443
ILMN_1747160	6.0472	6.29207	6.8617
ILMN_1777362	5.88739	5.90531	5.79669
ILMN_2272876	5.02015	5.84141	5.30901
ILMN_1670725	5.26139	4.61604	4.99238
ILMN_1657760	5.06603	4.56433	5.34411
ILMN_1770857	4.58267	4.70098	4.98476
ILMN_1724774	4.84164	5.57069	5.10038
ILMN_1768705	4.17171	4.22819	3.22788
ILMN_1755571	4.94598	4.92941	4.83309
ILMN_1696167	4.75727	4.10972	4.78634
ILMN_1809035	4.57554	4.71664	5.41711
ILMN_1688831	5.44905	5.46843	4.97823
ILMN_2380938	5.8956	5.87136	6.00593
ILMN_1810120	4.35489	4.63113	5.0743
ILMN_1782181	4.50106	5.19627	4.91087
ILMN_1679836	5.34477	5.00387	5.78079
ILMN_1728496	5.81737	5.1024	4.41981
ILMN_1750785	6.94282	7.70829	6.84949
ILMN_2240221	4.99304	4.91707	4.83024
ILMN_1671209	5.6983	5.67184	6.11528
ILMN_1651428	5.05069	5.47804	5.82441
ILMN_1682929	6.15506	5.35907	5.88638
ILMN_2336609	6.83732	6.26832	6.48815
ILMN_1720623	8.19257	8.45131	8.15397
ILMN_1719599	4.71981	4.56476	4.80071
ILMN_1680726	4.47082	4.98693	4.52625
ILMN_1803143	10.6678	10.454	10.0915
ILMN_2339691	5.94758	6.52228	6.46786
ILMN_1794551	4.54702	4.33621	4.68542
ILMN_2120762	5.1157	4.77974	4.59656
ILMN_1667314	5.10742	5.28674	5.46829
ILMN_1744056	5.72248	5.42589	5.14869
ILMN_2197164	5.93698	5.48827	5.07061
ILMN_2412141	5.39574	5.17971	5.13843
ILMN_3309584	5.07629	4.93638	4.82236
ILMN_1754510	4.61166	5.32612	5.50083
ILMN_1694077	5.21884	4.89365	5.01219
ILMN_1772523	5.09766	5.28905	5.32987
ILMN_1762024	5.53264	5.76443	5.20403
ILMN_2342541	4.66793	4.60486	4.96617
ILMN_1790270	4.38015	4.69508	4.6145
ILMN_2384409	5.31046	5.31623	5.16272
ILMN_1784889	4.24156	4.32659	4.38037
ILMN_2406184	5.15388	4.8783	4.78058
ILMN_1793006	3.98814	4.64662	3.86934
ILMN_1661476	4.94511	5.19624	4.33011
ILMN_2304878	4.59628	4.41849	4.71845
ILMN_1770084	8.84293	9.26507	8.77238
ILMN_2315780	8.6159	9.01071	8.80388
ILMN_1686442	4.7278	4.95267	4.90824
ILMN_2363165	7.09222	6.90091	7.34192
ILMN_1724407	8.95693	9.19157	8.96008
ILMN_1685112	10.049	9.68247	9.99816
ILMN_1680330	4.50139	4.36461	4.08555
ILMN_1786239	4.2422	4.48579	4.03903
ILMN_1747883	5.07176	4.92159	4.84067
ILMN_1753006	5.22592	5.06327	5.74495
ILMN_1658369	5.13713	5.32314	5.96773
ILMN_2160210	12.5238	12.3062	12.0342
ILMN_2160209	9.48488	9.10533	8.67093
ILMN_1739001	14.0616	14.2267	14.1068
ILMN_2194649	7.49651	7.82035	7.39068
ILMN_1776487	7.0712	7.37227	6.57525
ILMN_1680682	6.26956	6.59573	6.34749
ILMN_1787081	6.35504	6.13927	6.27638
ILMN_1696709	4.70028	5.59846	5.21672
ILMN_3239378	6.26075	6.47944	6.80621
ILMN_1792176	6.48103	6.43071	6.83066
ILMN_1770141	4.0986	4.33119	3.77061
ILMN_1674866	8.14981	8.0916	8.47988
ILMN_2346358	6.60212	5.30622	6.60629
ILMN_1664439	5.60325	5.81148	6.81495
ILMN_1721093	11.1652	11.1373	11.3409
ILMN_1690545	5.90143	5.92555	5.57195
ILMN_1653367	7.97811	8.29133	8.09095
ILMN_2061318	6.5092	6.10514	6.11463
ILMN_2061327	6.98845	6.14464	6.72535
ILMN_1678707	11.1239	10.5753	11.415
ILMN_2402131	9.04853	8.54862	9.67938
ILMN_1655844	6.60575	5.85951	5.99732
ILMN_2360448	4.70371	5.29663	4.47673
ILMN_1805158	7.03063	6.99182	7.21937
ILMN_1667977	7.76837	7.77599	8.26546
ILMN_2143487	7.82472	7.95772	8.00905
ILMN_1695119	4.5212	4.9675	4.48515
ILMN_2335072	6.85885	7.06309	6.64226
ILMN_1671839	10.3096	10.1081	9.60155
ILMN_2063114	6.24889	6.36287	6.55849
ILMN_3235027	7.64498	7.70016	7.33034
ILMN_1799939	6.56723	6.129	6.92328
ILMN_1694888	8.45499	8.41634	8.56613
ILMN_1807176	5.44634	4.90603	5.42458
ILMN_1742524	5.48516	5.57725	5.39207
ILMN_1737535	8.99379	9.24952	9.1806
ILMN_1771949	5.06713	5.07458	5.74575
ILMN_1684802	7.14099	7.23885	7.24894
ILMN_1797056	5.30809	5.44182	5.76341
ILMN_2252813	5.27595	5.25271	5.14722
ILMN_2378708	6.68357	6.68449	6.9784
ILMN_1668351	6.3692	5.98811	5.95605
ILMN_1727281	8.78426	9.10123	9.13421
ILMN_1759460	8.37415	8.43786	7.7627
ILMN_1755638	4.73142	4.76329	4.71057
ILMN_2070477	5.42019	6.33971	6.28677
ILMN_2343332	7.81685	7.62713	7.08511
ILMN_1778617	7.96133	7.70418	7.4573
ILMN_2057359	4.80858	3.27971	3.83211
ILMN_1784880	7.60983	7.97191	7.89715
ILMN_1676408	5.03362	5.13455	5.43723
ILMN_2333774	4.2953	4.9464	4.62953
ILMN_1739985	4.54873	4.55093	4.29001
ILMN_1778668	4.6167	5.26778	5.10667
ILMN_2400935	4.37224	4.65061	4.69756
ILMN_1706783	5.63777	5.27243	5.27827
ILMN_1691892	9.81986	9.44253	10.0674
ILMN_2090105	12.1935	11.7514	12.2492
ILMN_1698179	4.99999	5.11592	5.4218
ILMN_2342554	4.04393	4.97781	4.88407
ILMN_2290896	4.53988	4.43732	4.94935
ILMN_1761438	5.00791	5.13899	4.34918
ILMN_1748450	4.74798	4.96639	5.02658
ILMN_2135833	4.70409	5.01261	4.84492
ILMN_1670998	5.49126	5.80092	6.12201
ILMN_1746588	12.9901	12.9173	13.0354
ILMN_1772278	8.09463	7.8161	8.29752
ILMN_3244286	7.11144	7.10099	7.21394
ILMN_2292387	4.70475	5.31611	5.49853
ILMN_1715069	8.46958	8.3239	8.2589
ILMN_2372773	4.37668	4.90662	5.51061
ILMN_1793849	4.95083	4.57593	3.71475
ILMN_1758087	7.02824	6.2733	7.21258
ILMN_1701487	6.87374	7.05525	6.52489
ILMN_1715613	5.58162	5.97635	5.40591
ILMN_2298588	5.20002	5.70917	5.68291
ILMN_1664823	4.91432	5.09088	4.91297
ILMN_3307863	6.80085	7.44697	7.27579
ILMN_1751079	12.3869	12.4031	12.2138
ILMN_1759250	8.0465	7.38526	7.9942
ILMN_1777565	9.37237	9.60051	8.98086
ILMN_1742450	10.6767	10.7329	10.7758
ILMN_1773031	6.48582	6.95015	6.43322
ILMN_1782851	6.21669	6.63183	6.64274
ILMN_1805449	8.2896	8.51062	8.48373
ILMN_1693882	6.23958	6.58017	6.69722
ILMN_1803036	8.36417	8.07815	8.11824
ILMN_2310253	7.38379	7.49844	7.53598
ILMN_1729767	8.48623	8.50846	8.67743
ILMN_1677532	7.6505	7.43969	7.35625
ILMN_1723944	4.84087	4.81351	4.13417
ILMN_1685480	10.6692	11.1972	11.0269
ILMN_1778187	7.69694	7.2651	8.15048
ILMN_1720267	5.80534	5.53124	5.27383
ILMN_2324776	4.42326	5.13003	2.76197
ILMN_1805197	4.45401	3.60318	4.29928
ILMN_1655240	5.67034	5.52976	5.10326
ILMN_1697141	5.52464	5.26034	5.47259
ILMN_2108135	4.65906	4.79289	3.16335
ILMN_1809098	4.61468	3.9643	4.79538
ILMN_1811799	4.03191	3.85144	5.28373
ILMN_1696528	4.94105	4.95348	4.7506
ILMN_1801349	5.28486	4.8741	5.38458
ILMN_1706672	5.10444	5.05555	4.58066
ILMN_1694485	4.95489	4.61498	4.65381
ILMN_1718253	5.4792	5.06713	5.19302
ILMN_3238772	4.75462	4.60378	4.34895
ILMN_1807759	4.32513	4.01132	4.11461
ILMN_1751637	4.66863	4.8291	4.45795
ILMN_1759475	5.38144	5.17706	5.20461
ILMN_1745038	4.77108	4.54437	5.01261
ILMN_1760732	5.02998	4.94898	4.96524
ILMN_1693303	5.11204	5.50363	5.6741
ILMN_1707668	5.07756	4.66573	4.84401
ILMN_1730477	5.58058	5.84678	5.71455
ILMN_1702830	4.93203	3.84082	4.02645
ILMN_1811572	5.31248	5.22054	5.23501
ILMN_1772091	5.08125	5.06405	5.35006
ILMN_1752867	4.50899	4.73591	4.23721
ILMN_1802731	4.59868	4.2836	4.52416
ILMN_1715923	5.19427	5.16476	5.09771
ILMN_1739653	4.11586	3.57179	2.70863
ILMN_1807159	5.28179	5.54851	5.70351
ILMN_2107040	4.87083	4.88993	4.31769
ILMN_1732309	5.63171	5.22421	5.1415
ILMN_1707326	7.48493	7.57901	7.77015
ILMN_1791678	5.07028	4.67294	4.33097
ILMN_2179397	8.48084	8.07566	8.05435
ILMN_1701058	8.78297	8.63818	8.30187
ILMN_1734138	7.43911	7.28119	7.32275
ILMN_2330371	7.80983	7.28878	7.95724
ILMN_1744316	7.21394	7.5122	6.98207
ILMN_2374770	11.9551	11.8082	12.6248
ILMN_1793118	11.8047	12.1485	12.3869
ILMN_1803392	11.786	11.7552	11.9054
ILMN_2358733	6.81246	6.93571	6.72303
ILMN_1776679	5.19667	5.5833	6.16997
ILMN_1707791	6.77423	6.64454	6.41613
ILMN_1754947	6.17516	5.65898	5.37523
ILMN_1693726	7.64543	7.8817	7.27885
ILMN_1668639	7.25149	7.3612	7.71073
ILMN_1710434	4.08555	4.60588	4.63483
ILMN_1743324	5.31123	5.25023	5.06904
ILMN_1662161	8.76273	8.90942	8.95338
ILMN_1779886	8.17052	8.01992	8.2176
ILMN_1803941	9.02133	9.07433	9.16172
ILMN_1758457	7.18276	7.39014	7.69004
ILMN_1756542	6.71374	6.70378	6.72505
ILMN_1692844	5.46824	6.28616	5.79965
ILMN_1769876	10.284	10.374	10.2752
ILMN_2044572	7.34192	7.17367	7.32418
ILMN_1742869	7.06116	6.89472	7.02338
ILMN_1778897	4.72209	5.89548	5.14656
ILMN_2096743	6.84208	7.04575	7.12149
ILMN_3251227	8.26435	8.36242	8.16439
ILMN_2123730	6.85919	6.60666	6.82042
ILMN_2228044	8.96136	7.56846	8.76634
ILMN_2060212	6.34217	6.14364	6.74477
ILMN_1780197	7.07639	6.95672	7.0304
ILMN_1768491	5.3247	5.35971	5.02812
ILMN_1681855	6.04644	6.19122	6.22485
ILMN_1707741	5.61783	4.69686	4.6501
ILMN_1737850	6.14085	5.17667	5.71984
ILMN_1766028	5.37656	4.49861	4.69767
ILMN_1659995	5.75961	5.69358	4.92272
ILMN_1702538	4.08217	4.4181	3.65775
ILMN_2064606	7.63185	7.94391	8.14417
ILMN_2173651	5.4873	4.62225	5.06466
ILMN_1674587	4.54346	5.2052	4.79285
ILMN_2153679	6.27214	6.59435	6.31552
ILMN_1657247	4.77501	4.93733	4.6655
ILMN_2167397	5.23867	4.82412	5.51378
ILMN_1693802	5.59942	5.49042	5.9581
ILMN_1708381	4.84604	4.91782	5.20002
ILMN_3299800	5.43071	4.55745	4.67897
ILMN_3223246	7.05765	6.99455	6.93503
ILMN_2068991	5.48019	5.83254	5.68169
ILMN_3229269	4.7026	4.88539	4.60029
ILMN_3305887	5.68759	5.66258	5.4635
ILMN_3235694	5.52255	5.8505	5.65498
ILMN_1688098	7.44833	7.08658	7.38073
ILMN_1767433	5.21664	5.3494	5.87458
ILMN_1661622	8.93587	9.26335	9.274
ILMN_1735495	7.47358	7.50191	7.54204
ILMN_1701604	5.63625	5.8363	5.88219
ILMN_1805366	5.35982	5.14628	4.86647
ILMN_2237474	4.63435	4.21055	4.17427
ILMN_1804697	5.13243	5.38973	5.8074
ILMN_1703891	6.60022	6.61811	6.31953
ILMN_1789909	7.57523	7.69874	8.08062
ILMN_2390227	8.48502	8.90609	9.03277
ILMN_1726239	12.9026	13.3494	13.0968
ILMN_1790953	10.2445	10.772	10.6728
ILMN_1743352	8.338	8.37253	8.53222
ILMN_1796411	6.83694	6.99633	6.54611
ILMN_2076415	5.05978	5.62704	5.56696
ILMN_1673376	5.50034	5.59774	5.66111
ILMN_1795400	8.35944	8.14093	8.61179
ILMN_1725183	10.0441	10.0556	10.0516
ILMN_2359014	8.00606	8.16778	7.41787
ILMN_1776333	5.52686	5.06154	5.11577
ILMN_1739967	9.6555	9.77644	9.63437
ILMN_1808846	5.14376	5.2746	5.19177
ILMN_1744795	7.76064	7.67751	7.96214
ILMN_1798657	8.34476	8.54192	8.91034
ILMN_2317524	4.77393	5.52415	4.69284
ILMN_1812328	4.8528	4.71463	5.09445
ILMN_1764489	7.60343	7.67823	7.48907
ILMN_2177413	8.26397	8.25272	8.26011
ILMN_1697175	5.72984	5.62869	5.59323
ILMN_1697117	9.06342	9.1417	8.87545
ILMN_1708147	9.45881	9.68035	9.13748
ILMN_1694928	3.81984	4.28552	4.29905
ILMN_1739366	5.45429	5.47473	4.89272
ILMN_1670676	5.2746	4.7565	4.69555
ILMN_1778134	5.36465	5.58239	5.80816
ILMN_2414848	9.71565	9.67436	9.82128
ILMN_1783728	10.4622	10.4964	10.5449
ILMN_1809047	7.70328	7.69375	8.07626
ILMN_1698015	6.76028	7.38122	6.91106
ILMN_2262510	4.45679	3.97099	4.19513
ILMN_2350514	5.33332	6.21758	5.72933
ILMN_1708989	6.14721	5.68793	5.5055
ILMN_2248112	5.03788	6.00937	5.36617
ILMN_2223056	4.82193	5.4242	5.24712
ILMN_1721580	5.15471	4.49684	4.64687
ILMN_1808457	5.33795	5.59101	5.73629
ILMN_1733069	4.96652	4.77967	4.31071
ILMN_2298577	5.00531	5.24693	5.41638
ILMN_2048119	6.29582	6.13507	5.6347
ILMN_1783563	5.55921	5.59577	5.85962
ILMN_1792256	3.87409	4.51876	4.18557
ILMN_2259815	4.42968	4.86309	5.30564
ILMN_1703470	4.75928	4.81604	5.06664
ILMN_2362556	5.2394	5.21356	4.65836
ILMN_1692714	6.61658	6.56933	7.15916
ILMN_2161194	4.36836	5.06174	5.56548
ILMN_1664276	5.2992	5.03769	4.87648
ILMN_1701393	5.33948	4.93735	4.3988
ILMN_1713449	5.52309	5.44977	5.27805
ILMN_1745827	4.44442	4.24254	4.69662
ILMN_2282379	4.69821	5.31591	4.976
ILMN_1742362	4.42611	4.15385	4.36848
ILMN_2376958	5.27474	5.02816	5.35813
ILMN_1763333	5.7972	5.56018	5.40861
ILMN_1692095	5.14273	4.81006	4.32899
ILMN_1679958	4.95007	5.29521	5.05177
ILMN_1744251	5.18224	4.65055	4.49346
ILMN_1739178	5.17422	4.35106	4.21453
ILMN_1794840	4.39966	5.24506	4.59215
ILMN_2282641	5.01434	5.37562	5.45447
ILMN_1734596	5.77862	6.27949	5.86336
