ec,value,chebi,kegg,pubchem,hmdb
2.6.1.44,252.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.44,38160.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.44,61560.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.44,71280.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.44,118800.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.44,118800.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.44,120960.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.44,126000.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.44,162000.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.44,162000.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.44,162000.0,16977;57972,C00041;D00012,5950;7311724,HMDB00161
2.6.1.44,1188.0,15428;15705;16228;46874;59869;59871;62031;66884;66933,C00037;D00011,5257127;750,HMDB00123
2.6.1.44,1295.9999999999998,32816,C00022,1060,HMDB00243
4.1.1.9,46800.0,15531;84127,C00083;C03188,644066,
4.1.1.9,170280.0,15531;84127,C00083;C03188,644066,
2.6.1.42,1335600.0,17191;58045,C00407;D00065,6306;7043901,HMDB00172
2.6.1.42,3870000.0,17191;58045,C00407;D00065,6306;7043901,HMDB00172
2.6.1.42,1224000.0,30915,C00026,51,HMDB00208
2.6.1.42,1213200.0,15603;57427,C00123;D00030,6106;7045798,HMDB00687
2.6.1.42,3232800.0,15603;57427,C00123;D00030,6106;7045798,HMDB00687
2.6.1.42,1044000.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.42,3870000.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.42,997200.0,16414;57762,C00183;D00039,6287;6971018;88733505,HMDB00883
2.6.1.42,4449600.0,16414;57762,C00183;D00039,6287;6971018;88733505,HMDB00883
1.1.1.105,72.0,17336,C00473;C17276;D06543,445354,HMDB00305
1.5.1.34,39240.0,,,13844706,
1.5.1.34,85320.0,,,13844706,
1.5.1.34,104040.0,,,13844706,
1.5.1.34,406800.0,,,13844706,
1.5.1.34,1836000.0,,,73579,
1.5.1.34,1008000.0,16908,C00004,439153,
1.5.1.34,720000.0,59560,C00272;D08505,44257,
1.5.1.34,39240.0,,C00268,133246,HMDB02215
1.5.1.34,85320.0,,C00268,133246,HMDB02215
1.5.1.34,104040.0,,C00268,133246,HMDB02215
1.5.1.34,406800.0,,C00268,133246,HMDB02215
4.1.2.13,39.599999999999994,28013,C05378,10267,
4.1.2.13,104.4,28013,C05378,10267,
4.1.2.13,684.0,28013,C05378,10267,
4.1.2.13,2196.0,28013,C05378,10267,
4.1.2.13,7560.0,28013,C05378,10267,
4.1.2.13,18720.0,28013,C05378,10267,
4.1.2.13,45360.0,28013,C05378,10267,
4.1.2.13,60120.0,28013,C05378,10267,
4.1.2.13,72360.0,28013,C05378,10267,
4.1.2.13,214920.0,28013,C05378,10267,
4.1.2.13,28.799999999999997,,,10400369,HMDB01076
4.1.2.13,68.39999999999999,,,10400369,HMDB01076
4.1.2.13,431.99999999999994,,,10400369,HMDB01076
4.1.2.13,2412.0,,,10400369,HMDB01076
4.1.2.13,7200.0,,,10400369,HMDB01076
4.1.2.13,10080.0,,,10400369,HMDB01076
4.1.2.13,21888.0,,,10400369,HMDB01076
4.1.2.13,4608.0,,,10400369,HMDB01076
4.1.2.13,5328.0,,,10400369,HMDB01076
4.1.2.13,38880.0,,,10400369,HMDB01076
2.7.7.2,252.0,,,,
2.7.7.2,12.959999999999999,17621,C00061,643976,HMDB01520
2.7.7.2,12.959999999999999,17621,C00061,643976,HMDB01520
2.7.7.2,17.279999999999998,17621,C00061,643976,HMDB01520
2.7.7.2,72.0,17621,C00061,643976,HMDB01520
2.7.7.2,280.79999999999995,17621,C00061,643976,HMDB01520
2.7.7.2,288.0,17621,C00061,643976,HMDB01520
2.7.7.1,9000.0,15422,C00002;D08646,5957,HMDB00538
2.7.7.1,31680.0,15422,C00002;D08646,5957,HMDB00538
2.7.7.1,194040.0,15422,C00002;D08646,5957,HMDB00538
2.7.7.1,9000.0,14648,,14181,
2.7.7.1,31680.0,14648,,14181,
2.7.7.1,193680.0,14648,,14181,
2.7.7.1,13680.0,15763,C01185,121992,
2.7.7.1,24840.0,15763,C01185,121992,
2.7.7.1,154440.0,15763,C01185,121992,
2.7.7.1,1512.0,,,10020119,
2.7.7.1,1980.0,,,10020119,
2.7.7.1,53640.0,,,10020119,
2.7.7.1,11880.0,74452,,9974249,
2.7.7.1,25920.0,74452,,9974249,
2.7.7.1,66960.0,74452,,9974249,
2.7.7.30,9360.0,,,,
2.7.7.30,72.0,,,,
2.7.7.30,1152.0,,,24984804,
2.7.7.30,12960.0,12387,C02985,65369,
2.7.7.30,720.0,35374,,644175,HMDB06330
2.7.7.30,972.0000000000002,,,,
2.7.7.30,756.0,,,54515863,
2.7.7.30,32.4,15422,C00002;D08646,5957,HMDB00538
2.7.7.30,1152.0,16077,,439165,HMDB01586
2.7.7.30,1440.0,,,57148008,
2.7.7.30,647.9999999999999,,,10404962,
2.7.7.30,828.0,37480,C03384,439995,
2.7.7.30,107.99999999999999,10049,C00700,439296,HMDB00293
2.7.7.30,323.99999999999994,,,,
2.7.7.30,107.99999999999999,,,10400369,HMDB01076
2.7.7.30,4320.0,16039,C00081,8583,HMDB00189
2.7.7.30,5400.0,,,,
2.7.7.30,32.4,,,,
2.7.7.30,9000.0,15996,C00044,6830,HMDB01273
2.7.7.30,9000.0,15996,C00044,6830,HMDB01273
2.7.7.30,1044.0,,,,
5.3.3.5,1522.8,18252,C05437,92746,HMDB06271
4.1.1.28,8928.0,18243,C03758;D07870,681,HMDB00073
4.1.1.28,252.0,15765;57504,C00355;D00059,6047;6971033,HMDB00181
1.3.3.4,180.0,15435,C01079,121893,HMDB01097
1.3.3.4,630.0,15435,C01079,121893,HMDB01097
1.3.3.4,630.0,15435,C01079,121893,HMDB01097
1.3.3.4,630.0,15435,C01079,121893,HMDB01097
2.5.1.22,115200.0,16610,C00315,1102,HMDB01257
2.5.1.22,115200.0,16610,C00315,1102,HMDB01257
1.15.1.1,16560000.0,,,,
1.15.1.1,144000000.0,,,,
1.5.5.1,283680.0,,C00399,5280346,HMDB06709
1.5.5.1,127800.0,,,5283545,HMDB06710
1.5.5.1,77040.0,,,,
1.5.5.1,267480.0,52020,C15494,2971,
1.5.5.1,120600.0,16389,,4462,HMDB02012
3.1.6.2,23328.0,16814,C04555,12594,HMDB01032
2.7.3.2,186120.0,16919;57947,C00300,586;59098743,HMDB00064
2.7.3.2,270000.0,16919;57947,C00300,586;59098743,HMDB00064
2.7.3.2,496800.0,16919;57947,C00300,586;59098743,HMDB00064
2.7.3.2,612000.0,16919;57947,C00300,586;59098743,HMDB00064
2.7.3.2,856800.0,16919;57947,C00300,586;59098743,HMDB00064
2.7.3.2,1501200.0,16919;57947,C00300,586;59098743,HMDB00064
2.7.3.2,281880.0,16761,C00008,6022,HMDB01341
2.7.3.2,324000.0,16761,C00008,6022,HMDB01341
2.7.3.2,1260000.0,16761,C00008,6022,HMDB01341
2.7.3.2,1739880.0,16761,C00008,6022,HMDB01341
2.7.3.2,186120.0,15422,C00002;D08646,5957,HMDB00538
2.7.3.2,270000.0,15422,C00002;D08646,5957,HMDB00538
2.7.3.2,273600.0,15422,C00002;D08646,5957,HMDB00538
2.7.3.2,316800.0,15422,C00002;D08646,5957,HMDB00538
2.7.3.2,414000.0,15422,C00002;D08646,5957,HMDB00538
2.7.3.2,514800.0,15422,C00002;D08646,5957,HMDB00538
2.7.3.2,558000.0,15422,C00002;D08646,5957,HMDB00538
2.7.3.2,281880.0,17287,C02305,5359254;587;9548602,HMDB01511
2.7.3.2,324000.0,17287,C02305,5359254;587;9548602,HMDB01511
2.7.3.2,1260000.0,17287,C02305,5359254;587;9548602,HMDB01511
2.7.3.2,1739880.0,17287,C02305,5359254;587;9548602,HMDB01511
1.1.1.22,5040.0,46229;52249,C00029,8629,
1.1.1.22,6480.0,15846,C00003;D00002,5893,HMDB00902
1.6.5.5,10080.0,34055,C14783,10667,
1.6.5.5,756.0,,,5317045,
1.6.5.5,5976.0,15368;51688;51689,C01471,7847,
1.6.5.5,1008.0,,,10460,
1.6.5.5,396.0,,,17166,
1.6.5.5,4788.000000000001,,,5283314,
1.6.5.5,720.0,61722,,5364752,
1.6.5.5,720.0,,,637920,HMDB01184
1.6.5.5,4140.0,32585;58968,,5283344,HMDB04362
1.6.5.5,7920.0,37454,C03243,6763,
1.6.5.5,576.0,48058,C20701,6570,
3.5.4.4,648000.0,16335,C00212;D00045,60961,HMDB00050
3.4.11.4,2016.0,,,10158928,
3.4.11.4,19080.0,,,10135684,
1.14.13.8,82.8,,D08584,9568512,
1.14.13.8,306.00000000000006,,D08584,9568512,
1.14.13.8,4806.0,,D08584,9568512,
1.14.13.8,3502.7999999999997,4885,C07665;D00591,2761171,
1.14.13.8,136.79999999999998,50673,C07190;D00401,1349907,
1.14.13.8,154.79999999999998,50673,C07190;D00401,1349907,
1.14.13.8,1890.0,50673,C07190;D00401,1349907,
1.14.11.1,1404.0000000000002,30915,C00026,51,HMDB00208
1.14.11.1,1980.0,30915,C00026,51,HMDB00208
1.14.11.1,18360.0,30915,C00026,51,HMDB00208
1.14.11.2,21600.0,,,,
1.14.11.2,28080.0,,,,
1.14.11.2,792.0,,,,
1.14.11.2,15120.0,,,,
1.14.11.2,540.0,,,,
1.5.1.2,198000.0,18009,C00006,5886,HMDB00217
1.5.1.2,36000.0,,,7000109;94284,
1.5.1.3,183600.0,16474,C00005,5884,
1.5.1.3,29988.0,15633,C00415,98792,HMDB01056
1.5.1.3,36000.0,15633,C00415,98792,HMDB01056
1.5.1.3,36000.0,15633,C00415,98792,HMDB01056
1.5.1.3,183600.0,15633,C00415,98792,HMDB01056
1.5.1.3,3888.000000000001,27470,C00504;D00070,6037,HMDB00121
1.5.1.5,13680.0,18009,C00006,5886,HMDB00217
1.5.1.5,36000.0,18009,C00006,5886,HMDB00217
1.5.1.5,11520.0,20502,,108194,
1.5.1.5,33840.0,20502,,108194,
3.4.21.35,12.6,,,,
3.4.21.35,21960.0,,,21125192,
3.4.21.35,111.6,,,,
3.4.21.35,26.999999999999996,,,53714117,
3.4.21.35,23.4,,,,
3.4.21.35,1188.0,,,,
3.4.21.35,144.0,,,,
3.4.21.35,63720.0,,,,
3.4.21.35,11160.0,,,,
3.4.21.35,13.68,,,87354148,
3.4.21.35,2628.0,,,,
3.4.21.35,431.99999999999994,,,,
3.4.21.35,3301.2000000000003,,,,
3.4.21.35,96.12,,,,
6.4.1.2,558.0,15422,C00002;D08646,5957,HMDB00538
6.4.1.2,691.1999999999999,15351,C00024,444493,HMDB01206
6.4.1.2,36360.0,15351,C00024,444493,HMDB01206
6.4.1.2,42480.0,15351,C00024,444493,HMDB01206
3.4.21.39,201600.0,,,,
3.4.21.39,201600.0,,,,
3.4.21.39,309600.0,,,,
3.4.21.39,27000.0,,,,
3.4.21.39,68400.0,,,,
3.4.21.39,244800.0,,,,
3.4.21.39,36000.0,,,,
3.4.21.39,234000.0,,,5496888,
3.4.21.39,9000.0,,,5496888,
3.4.21.39,12960.0,,,5496888,
3.4.21.39,360000.0,,,,
3.4.21.39,576000.0,,,,
3.4.21.39,88920.0,,,,
3.4.21.39,92160.0,,,,
3.4.21.39,208800.0,,,,
3.4.21.39,432000.0,,,,
3.4.21.39,75600.0,,,,
3.4.21.39,75600.0,,,,
3.4.21.39,190800.0,,,,
3.4.21.39,284400.0,,,,
3.4.21.39,14040.0,,,,
3.4.21.39,270000.0,,,,
3.4.21.39,270000.0,,,,
3.4.21.39,14400.0,,,,
3.4.21.39,136800.0,,,,
3.4.21.39,277200.0,,,,
3.4.21.39,36000.0,,,,
3.4.21.39,4320.0,,,,
3.4.21.39,31320.0,,,,
3.4.21.39,31320.0,,,,
3.4.21.39,30240.0,,,,
3.4.21.39,24120.0,,,,
3.4.21.39,22320.0,,,,
3.4.21.39,756000.0,,,,
3.4.21.39,82800.0,,,,
3.4.21.39,50400.0,,,,
3.4.21.39,234000.0,2718,C00873,3081372;90657349,
3.4.21.39,504000.0,2718,C00873,3081372;90657349,
3.4.21.39,514800.0,2718,C00873,3081372;90657349,
3.4.21.39,21240.0,,,,
3.4.21.39,219600.0,,,,
3.4.21.39,9000.0,,,,
3.4.21.39,69480.0,,,89854604,
3.4.21.39,183600.0,,,,
3.4.21.39,514800.0,,,68578808,
3.3.2.6,144.0,,,151405,
3.3.2.6,2160.0,,,150936,
3.3.2.6,6120.0,,,150936,
3.3.2.6,6840.0,,,541605,
3.3.2.6,2016.0,,,10158928,
3.3.2.6,540.0,,,195970,
3.3.2.6,540.0,,,,
3.3.2.6,1260.0,,,,
3.3.2.6,540.0,15651,C00909,5280383,HMDB01337
3.3.2.6,3060.0,15651,C00909,5280383,HMDB01337
3.3.2.6,3060.0,15651,C00909,5280383,HMDB01337
3.3.2.6,5400.0,15651,C00909,5280383,HMDB01337
3.3.2.6,7488.000000000001,15651,C00909,5280383,HMDB01337
3.3.2.6,540.0,,,7408106,
3.3.2.6,6840.0,,,7408187,
4.2.1.47,2880.0,15820,C00096,18396,HMDB01163
1.13.11.52,3132.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,3600.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,4680.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,5040.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,5040.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,6120.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,7920.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,8064.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,9000.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,10800.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,11160.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,11520.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,12240.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,12600.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,15120.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,23040.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,29160.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,36000.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,43200.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.52,90.0,17780;58266,C00643;D07339,439280;6971044,
1.13.11.52,2736.0,,,688357;6921698,
1.13.11.52,230.39999999999998,,,676159;6920150,
1.13.11.52,13607.999999999998,,,150990;6950483,
1.13.11.52,720.0,16296;57719,C00525,6923517;9060,HMDB13609
1.13.11.52,14148.0,16296;57719,C00525,6923517;9060,HMDB13609
1.13.11.52,21240.0,16296;57719,C00525,6923517;9060,HMDB13609
1.13.11.52,10440.0,15379;27140,C00007;D00003,977,HMDB01377
5.3.1.8,10800.0,49728,,439198,HMDB01078
1.13.11.5,36360.0,,C00544,780,HMDB00130
1.13.11.5,115920.00000000001,,C00544,780,HMDB00130
1.13.11.5,156240.0,,C00544,780,HMDB00130
3.4.17.1,12348.0,,,42785,
3.4.17.1,47880.0,,,,
3.4.17.1,151.2,82635,,13243,
3.4.17.1,5220.0,,,123789,
3.4.17.1,173880.0,,,6998938,
3.4.17.1,403200.0,,,6998938,
3.4.17.1,159480.0,,,13859094,
3.4.17.1,87480.0,,,7019922,
3.4.17.1,48240.0,,,,
3.4.17.1,206280.0,,,,
3.4.17.1,69840.0,,,,
3.4.17.1,863.9999999999999,,,25077406,
3.4.17.1,8388.0,,,461776,HMDB01045
3.4.17.1,86040.0,,,,
3.4.17.1,42120.0,,,6994977,
3.4.17.1,240120.0,,,6994977,
3.4.17.1,44640.0,,,,
3.4.17.1,29628.0,2718,C00873,3081372;90657349,
4.1.1.23,2700.0,15842,C01103,160617,HMDB00218
4.1.1.23,29160.0,15842,C01103,160617,HMDB00218
5.1.99.4,34.199999999999996,,,,
5.1.99.4,53.99999999999999,,,,
5.1.99.4,111.6,,,25207850,
5.1.99.4,252.0,,,25207850,
2.6.1.5,4320.0,15999,C01179,979,HMDB00707
2.6.1.5,3600.0,17895;58315,C00082;D00022,6057;6942100,HMDB00158
2.6.1.5,298800.0,17895;58315,C00082;D00022,6057;6942100,HMDB00158
2.6.1.5,13680.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.5,248400.0,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.6.1.5,900.0,30915,C00026,51,HMDB00208
1.13.11.20,6120.0,17561;35235;47910;58717;61894,C00097;D00026,5862;6419722,HMDB00574
3.5.1.14,5.3999999999999995,,,29900275,
3.5.1.14,58320.0,,,28126075,
3.5.1.14,22.428,,,40617599,
3.5.1.14,92520.0,,,21117855,
3.5.1.14,57960.00000000001,,,12072126,
3.5.1.14,1904.4,,,30046702,
3.5.1.14,21888.0,,,30046702,
3.5.1.14,8028.000000000001,45826,,152204,
3.5.1.14,561600.0,,,6995109,
3.5.1.14,44640.0,,,181735,
3.5.1.14,199800.0,17786,C02710,70912,HMDB11756
3.5.1.14,47880.0,,,29896777,
3.5.1.14,110520.0,21553,D07063,182230,
3.5.1.14,378.0,,,30050807,
3.5.1.14,504.0,16259,C03519,74839,HMDB00512
3.5.1.14,36.36,,,11345724,
3.5.1.14,500400.0,,,6453068,
3.5.1.14,108000.0,28939;47911,C06809;D00221,12035,HMDB01890
3.5.1.14,101160.0,28939;47911,C06809;D00221,12035,HMDB01890
3.5.1.14,432000.0,,,,
3.5.1.14,4320.0,16437,C02997,51669405;75619,
3.5.1.14,234000.0,21557,C02712,448580,
3.5.1.14,137880.0,21557,C02712,448580,
3.5.1.14,137880.0,21557,C02712,448580,
3.5.1.14,540000.0,,,,
3.5.1.14,52920.0,,,66789,
3.5.1.14,637200.0,16552,C03145,439750,
3.5.1.14,561600.0,17533,C00624,70914,
3.5.1.14,561600.0,17533,C00624,70914,
3.5.1.14,114120.0,21501;40410,,10972,HMDB00532
3.5.1.14,568.8000000000001,,,98774,
3.5.1.14,288000.0,,,,
3.4.11.2,1090800.0,,,688372,
3.1.3.4,1274400.0,62833,,9547180,
3.1.3.4,637200.0,62837,,5311263,HMDB07855
3.1.3.5,475200.0,17345,C00144,6804,HMDB01397
3.1.3.5,1040400.0,16695,C00105,6030,HMDB00288
3.1.3.5,68400.0,17596,C00294;D00054,6021,HMDB00195
3.1.3.5,79200.0,17596,C00294;D00054,6021,HMDB00195
3.1.3.5,374400.0,17202,C00130,8582,HMDB00175
3.1.3.5,673200.0,16027,C00020;D02769,6083,HMDB00045
3.1.3.5,144000.0,17013,C00364,9700,HMDB01227
3.1.3.5,626400.0,17713,C00360,12599,HMDB00905
3.1.3.5,82.8,63580,D00423,37542,
3.1.3.5,97.19999999999999,63580,D00423,37542,
3.1.3.5,241.20000000000002,63580,D00423,37542,
3.1.3.5,540.0,63580,D00423,37542,
3.1.3.5,727200.0,17361,C00055,6131,HMDB00095
3.1.3.2,208800.0,17239,C00112,6132,HMDB01546
3.1.3.2,334800.0,17677,C00063,6176,HMDB00082
3.1.3.2,435600.0,,,65118,
3.1.3.2,428400.0,15713,C00075,6133,HMDB00285
3.1.3.2,248400.0,18075,C00363,164628,HMDB01274
3.1.3.2,712800.0,17440,C03360,378,
3.1.3.2,428400.0,15422,C00002;D08646,5957,HMDB00538
3.1.3.2,190800.0,75442,,2115,
3.1.3.2,284400.0,17659,C00015,6031,HMDB00295
3.1.3.2,309600.0,17552,C00035,8977,HMDB01201
3.1.3.2,392400.0,,,74975,
3.1.3.2,7200.0,,C00074,1005;58114173;59658623,HMDB00263
3.1.3.2,262800.0,16761,C00008,6022,HMDB01341
3.1.3.2,385200.0,18077,C00459,64968,HMDB01342
3.1.3.2,223200.0,37548,C02734,12793,
3.1.3.2,406800.0,15996,C00044,6830,HMDB01273
4.1.3.4,378.0,15467;61659,C00356,445127,
4.1.3.4,457.2,15467;61659,C00356,445127,
3.1.1.7,23400000.0,,,20544,
3.1.1.2,1450800.0,,,54503630,
3.1.1.2,93600.0,82635,,13243,
3.1.1.2,4680000.0,82635,,13243,
3.1.1.2,522000.0,,,142115,
3.1.1.2,2055600.0,,,136542,
3.1.1.2,1440.0,40116,,7997,
3.1.1.2,972.0000000000002,31328,C12304,31272,
3.1.1.2,2951.9999999999995,,,137074,
3.1.1.2,1800.0,,,10016,
3.1.1.2,871.1999999999999,27750,C00849,8857,
3.1.1.2,3600.0,,,75153,
3.1.1.2,421200.0,,,13410,
3.1.1.2,14400.0,,,136256,
3.1.1.2,878.4000000000001,,,,
3.1.1.2,2.88,52051,C15513,8785,
3.1.1.2,72.0,52051,C15513,8785,
3.1.1.2,93600.0,,,70144,
3.1.1.2,1202400.0,,,2779528,
3.1.1.2,82800.0,,,83062,
3.1.1.2,450000.0,,,294521,
3.1.1.2,64800.0,,,11393,
3.1.1.2,212400.0,,,,
3.1.1.2,244800.0,9627,C01963,8797,
3.1.1.2,1634400.0,8082,C00548;C15583,31229,
3.1.1.2,1810800.0,8082,C00548;C15583,31229,
3.1.1.2,2372400.0,8082,C00548;C15583,31229,
3.1.1.2,2512800.0,8082,C00548;C15583,31229,
3.1.1.2,2865600.0,8082,C00548;C15583,31229,
3.1.1.2,3036960.0,8082,C00548;C15583,31229,
3.1.1.2,3036960.0,8082,C00548;C15583,31229,
3.1.1.2,3060000.0,8082,C00548;C15583,31229,
3.1.1.2,3074400.0,8082,C00548;C15583,31229,
3.1.1.2,4320000.0,8082,C00548;C15583,31229,
3.1.1.2,5547600.0,8082,C00548;C15583,31229,
3.1.1.2,6843600.0,8082,C00548;C15583,31229,
3.1.1.2,12142800.0,8082,C00548;C15583,31229,
3.1.1.2,17200800.0,8082,C00548;C15583,31229,
3.1.1.2,183600.0,,,89773,
3.1.1.2,50400.0,,,578495,
3.1.1.2,46800.0,,,83063,
3.1.1.2,1551600.0,,,141495,
1.1.1.62,15840.0,16469,C00951;D00105,5757,HMDB00151
1.1.1.62,1188.0,16330,C03917;D07456,10635,HMDB02961
1.1.1.62,576.0,28689,C01227;D08409,5881,
1.1.1.62,20880.0,17263,C00468;D00067,5870,HMDB00145
3.1.1.1,100.8,,,40463,
3.1.1.1,201.6,,,40463,
3.1.1.1,684000.0,85867,,75834,
3.1.1.1,61200.0,82635,,13243,
3.1.1.1,252000.0,82635,,13243,
3.1.1.1,0.0108,,,,
3.1.1.1,0.972,,,,
3.1.1.1,14.399999999999999,,,,
3.1.1.1,2343600.0,,,125815,
3.1.1.1,122.4,,C16810,162381,
3.1.1.1,111600.0,,,75069,
3.1.1.1,1.476,,,,
3.1.1.1,64800.0,35020,C13870,6050,
3.1.1.1,2.88,,,43859,
3.1.1.1,10.08,,,43859,
3.1.1.1,504000.0,,C19309,7904,
3.1.1.1,172800.0,,,76571,
3.1.1.1,378000.0,,,7750,
3.1.1.1,756000.0,,,31247,
3.1.1.1,25200.0,,,8763,
3.1.1.1,0.054,,,,
3.1.1.1,0.28800000000000003,,,,
3.1.1.1,61.2,,,,
3.4.15.1,1378800.0,,,194496,
3.4.15.1,7920.0,,,,
3.4.15.1,9720.0,,,,
3.4.15.1,15120.0,,,,
3.4.15.1,49320.0,,,,
3.4.15.1,102960.0,,,,
3.4.15.1,111600.0,,,,
3.4.15.1,284400.0,,,,
3.4.15.1,287640.0,,,,
3.4.15.1,366120.0,,,,
3.4.15.1,720.0,,,,
3.4.15.1,50040.0,,,,
3.4.15.1,295200.0,,,,
3.4.15.1,25200.0,,,,
3.4.15.1,104040.0,,,,
3.4.15.1,225000.0,,,,
3.4.15.1,1080.0,,,,
3.4.15.1,2160.0,,,,
3.4.15.1,7200.0,,,,
3.4.15.1,96120.0,,,,
3.4.15.1,197640.0,,,,
3.4.15.1,249120.0,,,,
3.4.15.1,29988.0,3165,C00306,439201,HMDB04246
3.4.15.1,1980000.0,,,,
3.4.15.1,5040000.0,,,,
3.4.15.1,2880.0,,,,
3.4.15.1,7200.0,,,,
3.4.15.1,8280.0,,,,
3.4.15.1,6480.0,,,,
3.4.15.1,11880.0,,,,
3.4.15.1,13680.0,,,,
3.4.15.1,209880.0,,,42785,
3.4.15.1,1018800.0,,,96771,
3.4.15.1,215.99999999999997,,,,
3.4.15.1,3960.0,,,,
3.4.15.1,67320.0,,,,
3.4.15.1,130680.0,,,,
3.4.15.1,1324800.0,,,,
3.4.15.1,13500.0,,,9920174,
3.4.15.1,8640.0,,,,
3.4.15.1,36360.0,,,,
3.4.15.1,45360.0,,,,
3.4.15.1,3636.0,,,,
3.4.15.1,211680.0,,,,
3.4.15.1,308160.0,,,,
3.4.15.1,3600.0,,,,
3.4.15.1,7200.0,,,,
3.4.15.1,11880.0,,,,
3.4.15.1,3240.0,,,,
3.4.15.1,3600.0,,,,
3.4.15.1,5040.0,,,,
3.4.15.1,360.0,,,16218932,
3.4.15.1,88560.0,,,16218932,
3.4.15.1,159120.0,,,16218932,
3.4.15.1,3240.0,,,,
3.4.15.1,4680.0,,,,
3.4.15.1,8640.0,,,,
3.4.15.1,7920.0,,,,
3.4.15.1,644400.0,,,6438387,
3.4.15.1,1656000.0,,,,
3.4.15.1,12240.0,,,,
3.4.15.1,18000.0,,,,
3.4.15.1,37440.0,,,,
3.4.15.1,2088.0,2718,C00873,3081372;90657349,
3.4.15.1,29988.0,2718,C00873,3081372;90657349,
3.4.15.1,31320.0,2718,C00873,3081372;90657349,
3.4.15.1,187200.0,2718,C00873,3081372;90657349,
3.4.15.1,2041.1999999999998,,,25077406,
3.4.15.1,42120.0,,,461776,HMDB01045
3.4.15.1,276120.0,,,94418,
3.4.15.1,705600.0,,,94418,
3.4.15.1,1490400.0,,,94418,
3.4.15.1,1962000.0,,,94418,
3.4.15.1,9360.0,,,,
3.4.15.1,10440.0,,,,
3.4.15.1,31320.0,,,,
3.4.15.1,3600.0,,,,
3.4.15.1,5040.0,,,,
3.4.15.1,15120.0,,,,
3.4.15.1,10800.0,,,,
3.4.15.1,13320.0,,,,
3.4.15.1,17280.0,,,,
4.4.1.1,1440.0,17561;35235;47910;58717;61894,C00097;D00026,5862;6419722,HMDB00574
4.4.1.1,2412.0,17561;35235;47910;58717;61894,C00097;D00026,5862;6419722,HMDB00574
4.4.1.1,6840.0,17482;58161,C02291,25243997;439258,HMDB00099
4.4.1.1,6120.0,17482;58161,C02291,25243997;439258,HMDB00099
4.4.1.1,6840.0,17482;58161,C02291,25243997;439258,HMDB00099
4.4.1.1,27000.0,17482;58161,C02291,25243997;439258,HMDB00099
4.4.1.1,12600.0,17588;58199,C00155,6971015;91552,
4.4.1.1,13320.0,17588;58199,C00155,6971015;91552,
4.4.1.5,590400.0,,,147253;7048513,
4.4.1.5,298800.0,16613,C05730,440772,
4.4.1.5,4896000.0,16856;60836,C00051;C02471;D00014,124886;25246407,HMDB00125
4.4.1.5,374400.0,17842,C02090,449517,
4.4.1.5,4068000.0,17158,C00546,880,HMDB01167
4.4.1.5,4068000.0,17158,C00546,880,HMDB01167
4.4.1.5,3852000.0,,,14090,
4.4.1.5,3852000.0,,,14090,
4.4.1.5,799200.0,,,114894;40466869,
3.2.1.14,180.0,,,,
