ec,value,chebi,kegg,pubchem,hmdb
3.4.15.1,4680.0,,,,
3.4.15.1,8640.0,,,,
3.4.15.1,7920.0,,,,
3.4.15.1,644400.0,,,6438387,
3.4.15.1,756000.0,,,6438387,
3.4.15.1,936000.0,,,6438387,
3.4.15.1,1134000.0,,,6438387,
3.4.15.1,9216.0,,,,
3.4.15.1,20988.0,,,,
3.4.15.1,2088.0,2718,C00873,3081372;90657349,
3.4.15.1,29988.0,2718,C00873,3081372;90657349,
3.4.15.1,107.99999999999999,2718,C00873,3081372;90657349,
3.4.15.1,205.2,2718,C00873,3081372;90657349,
3.4.15.1,5040.0,2718,C00873,3081372;90657349,
3.4.15.1,10620.0,2718,C00873,3081372;90657349,
3.4.15.1,23688.0,2718,C00873,3081372;90657349,
3.4.15.1,24588.0,2718,C00873,3081372;90657349,
3.4.15.1,24624.0,2718,C00873,3081372;90657349,
3.4.15.1,28368.0,2718,C00873,3081372;90657349,
3.4.15.1,31320.0,2718,C00873,3081372;90657349,
3.4.15.1,38808.0,2718,C00873,3081372;90657349,
3.4.15.1,39816.0,2718,C00873,3081372;90657349,
3.4.15.1,43200.0,2718,C00873,3081372;90657349,
3.4.15.1,47520.0,2718,C00873,3081372;90657349,
3.4.15.1,47520.0,2718,C00873,3081372;90657349,
3.4.15.1,48600.0,2718,C00873,3081372;90657349,
3.4.15.1,48600.0,2718,C00873,3081372;90657349,
3.4.15.1,187200.0,2718,C00873,3081372;90657349,
3.4.15.1,3636.0,,,,
3.4.15.1,211680.0,,,,
3.4.15.1,308160.0,,,,
3.4.15.1,42120.0,,,461776,HMDB01045
3.4.15.1,1656000.0,,,,
3.4.15.1,276120.0,,,94418,
3.4.15.1,1242000.0,,,94418,
3.4.15.1,19440.0,,,94418,
3.4.15.1,30887.999999999996,,,94418,
3.4.15.1,705600.0,,,94418,
3.4.15.1,925200.0,,,94418,
3.4.15.1,925200.0,,,94418,
3.4.15.1,1087200.0,,,94418,
3.4.15.1,1087200.0,,,94418,
3.4.15.1,1108800.0,,,94418,
3.4.15.1,1490400.0,,,94418,
3.4.15.1,1962000.0,,,94418,
3.4.15.1,67680.0,,,71308680,
3.4.15.1,863.9999999999999,,,,
3.4.15.1,12240.0,,,,
3.4.15.1,18000.0,,,,
3.4.15.1,37440.0,,,,
3.4.15.1,3600.0,,,,
3.4.15.1,5040.0,,,,
3.4.15.1,15120.0,,,,
3.4.15.1,2041.1999999999998,,,25077406,
3.4.15.1,10800.0,,,,
3.4.15.1,13320.0,,,,
3.4.15.1,17280.0,,,,
3.4.15.1,19872000.0,,,,
3.4.15.1,27324000.0,,,,
4.4.1.1,43200.0,17561;35235;47910;58717;61894,C00097;D00026,5862;6419722,HMDB00574
4.4.1.1,1440.0,17561;35235;47910;58717;61894,C00097;D00026,5862;6419722,HMDB00574
4.4.1.1,2412.0,17561;35235;47910;58717;61894,C00097;D00026,5862;6419722,HMDB00574
4.4.1.1,6840.0,17482;58161,C02291,25243997;439258,HMDB00099
4.4.1.1,3240.0,17482;58161,C02291,25243997;439258,HMDB00099
4.4.1.1,6120.0,17482;58161,C02291,25243997;439258,HMDB00099
4.4.1.1,6840.0,17482;58161,C02291,25243997;439258,HMDB00099
4.4.1.1,27000.0,17482;58161,C02291,25243997;439258,HMDB00099
4.4.1.1,12600.0,17588;58199,C00155,6971015;91552,
4.4.1.1,13320.0,17588;58199,C00155,6971015;91552,
4.4.1.5,590400.0,,,147253;7048513,
4.4.1.5,378000.0,16613,C05730,440772,
4.4.1.5,579600.0,16613,C05730,440772,
4.4.1.5,298800.0,16613,C05730,440772,
4.4.1.5,5724000.0,16613,C05730,440772,
4.4.1.5,4896000.0,16856;60836,C00051;C02471;D00014,124886;25246407,HMDB00125
4.4.1.5,374400.0,17842,C02090,449517,
4.4.1.5,954000.0,17842,C02090,449517,
4.4.1.5,1306800.0,17842,C02090,449517,
4.4.1.5,3852000.0,17842,C02090,449517,
4.4.1.5,5400.0,,,90679178,
4.4.1.5,28800.0,,,90679178,
4.4.1.5,77040.0,,,90679178,
4.4.1.5,200520.0,,,90679178,
4.4.1.5,216720.0,,,90679178,
4.4.1.5,240120.0,,,90679178,
4.4.1.5,381600.0,,,90679178,
4.4.1.5,1216800.0,,,90679178,
4.4.1.5,6120000.0,,,90679178,
4.4.1.5,41040.0,17158,C00546,880,HMDB01167
4.4.1.5,248400.0,17158,C00546,880,HMDB01167
4.4.1.5,309600.0,17158,C00546,880,HMDB01167
4.4.1.5,525600.0,17158,C00546,880,HMDB01167
4.4.1.5,734400.0,17158,C00546,880,HMDB01167
4.4.1.5,975600.0,17158,C00546,880,HMDB01167
4.4.1.5,1101600.0,17158,C00546,880,HMDB01167
4.4.1.5,3538800.0,17158,C00546,880,HMDB01167
4.4.1.5,4068000.0,17158,C00546,880,HMDB01167
4.4.1.5,4068000.0,17158,C00546,880,HMDB01167
4.4.1.5,4248000.0,17158,C00546,880,HMDB01167
4.4.1.5,4248000.0,17158,C00546,880,HMDB01167
4.4.1.5,6552000.0,17158,C00546,880,HMDB01167
4.4.1.5,1908.0,,,14090,
4.4.1.5,294120.0,,,14090,
4.4.1.5,2221200.0,,,14090,
4.4.1.5,3852000.0,,,14090,
4.4.1.5,3852000.0,,,14090,
4.4.1.5,3960000.0,,,14090,
4.4.1.5,3960000.0,,,14090,
4.4.1.5,24120000.0,,,14090,
4.4.1.5,799200.0,,,114894;40466869,
4.4.1.5,4212000.0,,,114894;40466869,
3.2.1.18,528120.0,,,448470,
3.2.1.18,162000.0,,,448470,
3.2.1.18,10440.0,,,87178246,
3.2.1.18,1128600.0,,,,
3.2.1.18,567360.0,,,,
3.2.1.18,5652.0,,,23380362,
3.2.1.18,579600.0,,,,
3.2.1.18,3168.0,,,644307,
3.2.1.18,296640.0,,,644307,
3.2.1.10,103320.0,,,5288421,
3.2.1.10,108000.0,,,5288421,
3.2.1.10,54000.0,,,11968638,
3.2.1.10,110880.0,,,11968638,
3.2.1.10,130680.0,,,11968638,
3.2.1.10,147600.0,,,11968638,
3.2.1.10,349200.0,,,11968638,
3.2.1.10,363600.0,,,11968638,
3.2.1.10,370800.0,,,11968638,
3.2.1.10,20880.0,16551,C01083,7427,HMDB00975
3.2.1.10,26280.0,16551,C01083,7427,HMDB00975
3.2.1.10,50400.0,320061,,64947,
3.2.1.10,302400.0,320061,,64947,
3.2.1.10,316800.0,320061,,64947,
3.2.1.10,43200.0,,,10973189,
3.2.1.10,45000.0,,,10973189,
3.2.1.10,54000.0,,,10973189,
3.2.1.10,64800.0,,,10973189,
3.2.1.10,75600.0,,,10973189,
3.2.1.10,127440.0,,,13771705,
3.2.1.10,139320.0,,,13771705,
3.2.1.10,25560.0,,,92969,
3.2.1.10,31320.0,,,92969,
3.2.1.10,50400.0,,,92969,
3.2.1.10,2509200.0,,,92969,
3.2.1.10,21600.0,47999,,10125936,
3.2.1.10,44640.0,47999,,10125936,
3.2.1.10,46800.0,47999,,10125936,
3.2.1.10,201600.0,47999,,10125936,
3.2.1.10,280800.0,47999,,10125936,
3.2.1.10,374400.0,47999,,10125936,
3.2.1.10,13680.0,17992;65313,C00089;D00025,5988,HMDB00258
3.2.1.10,90000.0,17992;65313,C00089;D00025,5988,HMDB00258
3.2.1.10,183600.0,17992;65313,C00089;D00025,5988,HMDB00258
3.2.1.10,198000.0,17992;65313,C00089;D00025,5988,HMDB00258
3.2.1.14,3816.0,,,,
3.2.1.14,6660.0,,,,
3.2.1.14,7956.0,,,,
3.2.1.14,11340.0,,,,
3.2.1.14,4680.0,,,16219671,
3.2.1.14,75600.0,,,16219671,
3.2.1.14,398160.0,,,16219671,
3.2.1.14,90.0,,,11812612,
3.2.1.14,1800.0,,,,
3.2.1.14,342.0,,,92930,
3.2.1.14,1872.0000000000002,,,,
3.2.1.14,50184.0,,,,
3.2.1.14,64800.0,,,,
3.2.1.14,34560.0,,,10907699,
3.2.1.14,1378.8,,,10907699,
3.2.1.14,9.0,,,,
3.2.1.14,684.0,,,6918014,
3.2.1.14,115.19999999999999,,,161880,
3.2.1.14,61.2,355715,C04452,65115,
3.2.1.14,756.0,,,13846931,
3.2.1.14,252.0,,,11510969,
3.2.1.14,180.0,,,,
3.2.1.14,144.0,,,,
3.2.1.14,10.799999999999999,,,,
3.2.1.14,18.0,,,,
3.2.1.14,3240.0,,,171284,
1.3.1.2,5760.0,17568,C00106;D00027,1174,HMDB00300
1.3.1.2,1440.0,15901,C00429,649,HMDB00076
2.6.1.21,1008000.0,15570;57416,C00133,71080;7311725,HMDB01310
3.5.4.1,8171.999999999999,,,2724245,
3.5.4.1,80280.0,,,2724245,
3.5.4.1,19440.0,,,70265,
3.5.4.1,669600.0,,,70265,
3.5.4.1,19800.0,5100,D00323,3366,
3.5.4.1,57600.0,5100,D00323,3366,
3.5.4.1,61200.0,5100,D00323,3366,
3.5.4.1,61200.0,5100,D00323,3366,
3.5.4.1,67680.0,5100,D00323,3366,
3.5.4.1,70956.00000000001,5100,D00323,3366,
3.5.4.1,75600.0,5100,D00323,3366,
3.5.4.1,255600.0,5100,D00323,3366,
3.5.4.1,272160.0,5100,D00323,3366,
3.5.4.1,272160.0,5100,D00323,3366,
3.5.4.1,2340.0,72474,,19956,
3.5.4.1,9648.0,72474,,19956,
3.5.4.1,95040.0,16040,C00380,597,HMDB00630
3.5.4.1,178848.0,16040,C00380,597,HMDB00630
3.5.4.1,327600.0,16040,C00380,597,HMDB00630
3.5.4.1,594000.0,16040,C00380,597,HMDB00630
3.5.4.1,594000.0,16040,C00380,597,HMDB00630
3.5.4.1,612000.0,16040,C00380,597,HMDB00630
3.5.4.1,666000.0,16040,C00380,597,HMDB00630
3.5.4.1,666000.0,16040,C00380,597,HMDB00630
3.5.1.3,7200.0,50398,,12522,
3.5.1.3,14759.999999999998,35908,,11966291,
3.5.1.3,4140.0,16327,C02362,439716,
3.5.1.3,484200.0,,,,
2.1.2.5,7.92,,,10116219,
2.1.2.5,16.2,,,10116219,
2.1.2.5,33.120000000000005,,,10116219,
2.1.2.5,69.48,,,10116219,
2.1.2.5,7.92,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.1.2.5,16.2,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.1.2.5,33.120000000000005,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.1.2.5,69.48,16015;53374,C00025;D00007,33032;44272391;88747398,HMDB00148
2.7.1.40,144216.00000000003,16761,C00008,6022,HMDB01341
2.7.1.40,190260.0,16761,C00008,6022,HMDB01341
2.7.1.40,211608.0,16761,C00008,6022,HMDB01341
2.7.1.40,289044.00000000006,16761,C00008,6022,HMDB01341
2.7.1.40,142812.00000000003,,C00074,1005;58114173;59658623,HMDB00263
2.7.1.40,180432.0,,C00074,1005;58114173;59658623,HMDB00263
2.7.1.40,210240.0,,C00074,1005;58114173;59658623,HMDB00263
2.7.1.40,262944.00000000006,,C00074,1005;58114173;59658623,HMDB00263
2.7.1.40,11534400.0,,C00074,1005;58114173;59658623,HMDB00263
1.1.1.188,9.72,16422,C00280;D00051,6128,HMDB00053
1.1.1.188,888.12,15554,C00427,445049,HMDB01381
1.1.1.188,888.12,15554,C00427,445049,HMDB01381
1.1.1.188,5040.0,37454,C03243,6763,
2.1.2.1,885.6,16523;35247,C00740,6857549;71077,HMDB03406
2.1.2.1,936.0000000000001,16523;35247,C00740,6857549;71077,HMDB03406
2.1.2.1,12707.999999999998,17321,C01217,5462234,
2.1.2.1,12707.999999999998,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,15120.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,18000.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,576.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,1548.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,2664.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,3528.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,12960.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,14759.999999999998,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,15120.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,15480.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,18000.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,21060.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,34488.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,37800.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,38520.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,41040.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,67320.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,2304000.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,32220.0,17115,C00065;D00016,5951;6857581,HMDB00187
2.1.2.1,144.0,15635,,5460413,
2.1.2.1,252.0,15635,,5460413,
2.1.2.1,3528.0,15635,,5460413,
2.1.2.1,4644.0,15635,,5460413,
2.1.2.1,4680.0,15635,,5460413,
2.1.2.1,18000.0,15635,,5460413,
2.1.2.1,18000.0,15428;15705;16228;46874;59869;59871;62031;66884;66933,C00037;D00011,5257127;750,HMDB00123
2.1.2.2,48600.0,15637,,6326742,
2.1.2.2,12.239999999999998,,C03838,160913,HMDB02022
2.1.2.2,94.32000000000001,,C03838,160913,HMDB02022
2.1.2.2,238.31999999999996,,C03838,160913,HMDB02022
2.1.2.2,943.2,,C03838,160913,HMDB02022
2.1.2.2,1054.8,,C03838,160913,HMDB02022
2.1.2.2,2268.0,,C03838,160913,HMDB02022
2.1.2.2,27000.0,,C03838,160913,HMDB02022
2.1.2.2,248.40000000000003,,,,
2.1.2.2,118800.0,,,,
2.1.2.2,57.599999999999994,,,3080544,
2.1.2.2,6.84,,,73580,
2.1.2.2,21.24,,,73580,
2.1.2.2,64.8,,,73580,
2.1.2.2,111.6,,,73580,
2.1.2.2,154.79999999999998,,,73580,
2.1.2.2,367.19999999999993,,,73580,
2.1.2.2,57960.00000000001,,,73580,
2.1.2.2,5472.0,,,,
1.3.1.20,19800.0,16016;17567,C00184;D07841,670,HMDB01882
1.3.1.20,4752000.0,,,7058029,
1.3.1.20,7776000.0,,,7058029,
1.3.1.20,450.0,,,22750,
1.3.1.20,1501.2,,,22750,
1.3.1.20,1764.0,,,22750,
1.3.1.20,2105.9999999999995,,,22750,
1.3.1.20,7200.0,,,22750,
1.3.1.20,32760.0,27975,C02426,439723,
1.3.1.20,478.8,28834,C04483,222528,HMDB00626
1.3.1.20,42.120000000000005,,C04221,149186,HMDB01164
1.3.1.20,53.99999999999999,,C04221,149186,HMDB01164
1.3.1.20,65.88000000000001,,C04221,149186,HMDB01164
1.3.1.20,114.11999999999999,,C04221,149186,HMDB01164
1.3.1.20,119.88000000000001,,C04221,149186,HMDB01164
1.3.1.20,173.88,,C04221,149186,HMDB01164
1.3.1.20,191.88,,C04221,149186,HMDB01164
1.3.1.20,2098.7999999999997,,C04221,149186,HMDB01164
1.3.1.20,50400.0,,C04221,149186,HMDB01164
1.3.1.20,88560.0,,C04221,149186,HMDB01164
1.3.1.20,324000.0,,C04221,149186,HMDB01164
1.3.1.20,252.0,28865,,6675,
1.3.1.20,23.4,16325,C03990,9903,
1.3.1.20,312.12,16325,C03990,9903,
1.3.1.20,9360.0,53455,C00181;D06346,135191,HMDB00098
1.3.1.20,161.99999999999997,16359,C00695,221493,HMDB00619
1.3.1.20,838.8000000000001,16359,C00695,221493,HMDB00619
1.3.1.20,28800.0,17138,C00661,729,HMDB01112
1.3.1.20,15480.0,16108,C00111,668,HMDB01473
1.3.1.20,294.11999999999995,36259,C02592,439763,
1.3.1.20,781.1999999999999,36259,C02592,439763,
1.3.1.20,41.4,16755,C02528;D00163,10133,HMDB00518
1.3.1.20,540000.0,,,92890,
1.3.1.20,10368000.0,,,92890,
1.3.1.20,24.012,16032,C00523,5879,
1.3.1.20,65.88000000000001,16032,C00523,5879,
1.3.1.20,40680.0,66926,,541,
1.3.1.20,1321.2,16525,C05465,387316,HMDB00951
1.3.1.20,2818.8,16525,C05465,387316,HMDB00951
1.3.1.20,1501.2,,,6971242,
1.3.1.20,312.12,,,6971242,
1.3.1.20,442.8,,,6971242,
1.3.1.20,568.8000000000001,,,6971242,
1.3.1.20,568.8000000000001,,,6971242,
1.3.1.20,586.8000000000001,,,6971242,
1.3.1.20,601.2,,,6971242,
1.3.1.20,748.8,,,6971242,
1.3.1.20,4320000.0,,,6971242,
1.3.1.20,7344000.0,,,6971242,
1.3.1.20,388.79999999999995,,,,
1.3.1.20,2340.0,38140,,188460,
1.3.1.20,122400.0,38140,,188460,
1.3.1.20,113040.0,17378,C00577,79014,
1.3.1.20,302400.0,,,,
1.3.1.20,9072000.0,,,,
1.3.1.20,72000.0,36778,,641916,
1.3.1.20,72000.0,36778,,641916,
1.3.1.20,225000.0,36778,,641916,
1.3.1.24,6120.0,16908,C00004,439153,
1.3.1.24,20160.0,16908,C00004,439153,
1.3.1.27,4788.000000000001,,,5283314,
1.3.1.27,601.2,48058,C20701,6570,
1.3.1.27,406.8,,,17166,
1.3.1.27,4140.0,32585;58968,,5283344,HMDB04362
6.2.1.3,1800.0,28875,C06424,11005,HMDB00806
6.2.1.3,3960.0,28875,C06424,11005,HMDB00806
6.2.1.3,4320.0,28875,C06424,11005,HMDB00806
6.2.1.3,104.4,15422,C00002;D08646,5957,HMDB00538
6.2.1.3,1000.8,30805,C02679,3893,HMDB00638
6.2.1.3,2343.6000000000004,30805,C02679,3893,HMDB00638
6.3.2.5,1908.0,17677,C00063,6176,HMDB00082
6.3.2.5,10440.0,17677,C00063,6176,HMDB00082
6.3.2.5,2016.0,15422,C00002;D08646,5957,HMDB00538
1.13.99.1,25992.0,17268,C00137;D08079,,HMDB00211
1.13.99.1,658.8000000000001,17268,C00137;D08079,,HMDB00211
1.1.1.184,24480.0,34166,C14441,246876,
1.1.1.184,288.0,17898,C00376,638015,HMDB01358
1.1.1.184,658800.0,15688,C00466,179,HMDB03243
1.1.1.184,4752.0,28341,C07189,68490,
1.1.1.184,5328.0,28341,C07189,68490,
1.1.1.184,900.0,27418,C02617,8530,
1.1.1.184,1980.0,27418,C02617,8530,
1.1.1.184,37.08,,,26731,
1.1.1.184,226.8,,,26731,
1.1.1.184,828.0,,,26731,
1.1.1.184,1080.0,,,26731,
1.1.1.184,4320.0,,,26731,
1.1.1.184,612.0000000000001,27539,C11129,7054,
1.1.1.184,22680.0,27539,C11129,7054,
1.1.1.184,35171.99999999999,27539,C11129,7054,
1.1.1.184,874800.0,18009,C00006,5886,HMDB00217
1.1.1.184,4752.0,16908,C00004,439153,
1.1.1.184,64800.0,16472,C01949,7895,
1.1.1.184,309600.0,17854,C00414,7967,HMDB03315
1.1.1.184,90000.0,15551,C00584;D00079,5280360,HMDB01220
1.1.1.184,38520.0,52774,,11747,
1.1.1.184,132120.0,52774,,11747,
1.1.1.184,637200.0,35686,,84682,
1.1.1.184,874800.0,17824,C01845;D00137,3776,HMDB00863
1.1.1.184,12600.0,,,179386,
1.1.1.184,12492.000000000002,34055,C14783,10667,
1.1.1.184,24120.0,34055,C14783,10667,
1.1.1.184,18000.0,77518,,22386,
1.1.1.184,536400.0,35687,,6568,HMDB11469
1.1.1.184,93600.0,62064,,262,HMDB03156
1.1.1.184,21600.0,,,10400,
1.1.1.184,252.0,78273,C16681,6436082,HMDB06218
1.1.1.184,85680.0,17158,C00546,880,HMDB01167
1.1.1.184,141480.0,,,14090,
1.1.1.184,464400.0,15347,C00207,180,HMDB01659
1.1.1.184,9432.000000000002,50091,,104858,HMDB04645
1.1.1.184,36.0,17336,C00473;C17276;D06543,445354,HMDB00305
1.1.1.184,5328.0,16474,C00005,5884,
1.1.1.184,464400.0,16474,C00005,5884,
1.1.1.184,644400.0,16474,C00005,5884,
1.1.1.184,0.972,,,404291,
1.1.1.184,2.2319999999999998,,,404291,
1.1.1.184,18000.0,18099,C00854,7966,
1.1.1.184,39.599999999999994,28869,C05377,4055,HMDB01892
1.1.1.184,173.88,28869,C05377,4055,HMDB01892
1.1.1.184,540.0,28869,C05377,4055,HMDB01892
1.1.1.184,1008.0,28869,C05377,4055,HMDB01892
1.1.1.184,1080.0,28869,C05377,4055,HMDB01892
1.1.1.184,2448.0000000000005,28869,C05377,4055,HMDB01892
1.1.1.184,15012.0,28869,C05377,4055,HMDB01892
1.1.1.184,396000.0,28869,C05377,4055,HMDB01892
1.1.1.184,6983.999999999999,,C01907;D07776,30323,
1.1.1.184,327600.0,,C01907;D07776,30323,
1.1.1.184,2192400.0,16583,C00741,650,HMDB03407
1.1.1.184,442800.0,,,444683,
1.1.1.184,309600.0,28398,C02845,6569,HMDB00474
1.1.1.184,9792.000000000002,,,12610106,
1.1.1.184,10404.0,,,12610106,
1.1.1.184,1152.0,,,19707,
1.1.1.184,18468.0,,,19707,
1.1.1.184,12852.0,37454,C03243,6763,
1.1.1.184,18900.0,37454,C03243,6763,
1.1.1.184,24120.0,37454,C03243,6763,
1.1.1.184,288000.0,16486,C00557,8452,
1.1.1.184,381600.0,16133,C02020,7298,
1.1.1.184,37.08,28748,C01661,31703,
1.1.1.184,756.0,28748,C01661,31703,
3.1.1.47,900.0,,,104731,
3.1.1.47,10800.0,,,104731,
3.1.1.47,1008.0,,,8164,
3.1.1.47,2484.0,,,8164,
3.1.1.47,6840.0,,,8164,
3.1.1.47,21888.0,,,8164,
3.1.1.47,3960.0,,,,
3.1.1.47,29160.0,,,,
3.1.1.47,6120.0,9661,D00384,5541,
3.1.1.47,59400.0,9661,D00384,5541,
3.1.1.47,133200.0,9661,D00384,5541,
3.1.1.47,2448.0000000000005,,,2502,
3.1.1.47,17280.0,,,2502,
3.1.1.47,21888.0,,,2502,
3.1.1.47,1224.0000000000002,,,108157,
3.1.1.47,11520.0,,,108157,
3.1.1.47,88560.0,,,108157,
4.1.1.32,24840.0,17808,C00104,6831,
4.1.1.32,16560.0,28862,C00361,439220,HMDB00960
4.1.1.32,68400.0,16526,C00011;D00004,280,HMDB01967
4.1.1.32,64080.0,,C00036,970,HMDB00223
4.1.1.32,194400.0,,C00036,970,HMDB00223
4.1.1.32,23400.0,17552,C00035,8977,HMDB01201
4.1.1.32,68400.0,17552,C00035,8977,HMDB01201
4.1.1.32,12240.0,16497,C00286,65103,HMDB01440
4.1.1.32,33480.0,,C00074,1005;58114173;59658623,HMDB00263
4.1.1.32,68400.0,,C00074,1005;58114173;59658623,HMDB00263
4.1.1.32,56160.0,16039,C00081,8583,HMDB00189
4.1.1.32,50040.0,15996,C00044,6830,HMDB01273
4.1.1.32,194400.0,15996,C00044,6830,HMDB01273
2.1.1.20,1620.0,15414;59789,,24762165;34756,
2.1.1.20,5760.0,15414;59789,,24762165;34756,
2.1.1.20,1620.0,15428;15705;16228;46874;59869;59871;62031;66884;66933,C00037;D00011,5257127;750,HMDB00123
2.1.1.20,5760.0,15428;15705;16228;46874;59869;59871;62031;66884;66933,C00037;D00011,5257127;750,HMDB00123
2.1.1.20,2520.0,15428;15705;16228;46874;59869;59871;62031;66884;66933,C00037;D00011,5257127;750,HMDB00123
4.1.1.36,10440.0,15769,C04352,440304,HMDB01117
4.1.1.35,9720.0,17200,C00167,17473,HMDB00935
2.1.1.28,154.79999999999998,16343,C02735,1000,HMDB01065
2.1.1.28,161.99999999999997,16343,C02735,1000,HMDB01065
2.1.1.28,169.2,16343,C02735,1000,HMDB01065
2.1.1.28,22.32,,,135924,
2.1.1.28,17.279999999999998,,,6420129,
2.1.1.28,170.28,15414;59789,,24762165;34756,
2.1.1.28,72.0,17134,,4581,
2.1.1.28,75.6,17134,,4581,
2.1.1.28,28.799999999999997,,,30514,
2.1.1.28,29.88,,,30514,
3.1.3.46,360.0,,,9949812,
3.1.3.46,360.0,,,9949812,
3.1.3.41,388800.0,17440,C03360,378,
1.13.11.11,5580.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,5940.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,5940.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,70200.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,161.99999999999997,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,2160.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,3240.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,5040.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,5040.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,6480.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,7307.999999999999,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,7560.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,7920.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,9360.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,10440.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,15480.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,22032.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,60480.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,68400.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,70200.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,127440.0,16828;57912,C00078;D00020,6305;6923516,HMDB00929
1.13.11.11,4248.0,16296;57719,C00525,6923517;9060,HMDB13609
1.13.11.11,7451.999999999999,16296;57719,C00525,6923517;9060,HMDB13609
1.13.11.11,24.479999999999997,16296;57719,C00525,6923517;9060,HMDB13609
1.13.11.11,720.0,16296;57719,C00525,6923517;9060,HMDB13609
1.13.11.11,155.88,17780;58266,C00643;D07339,439280;6971044,
1.13.11.11,234.00000000000003,17780;58266,C00643;D07339,439280;6971044,
1.13.11.11,17.388,16765,C00398,1150,HMDB00303
1.13.11.11,10.188,28790,C00780,5202,HMDB00259
1.13.11.11,100.8,28790,C00780,5202,HMDB00259
1.13.11.11,8640.0,77837,,25245343;9577,
1.13.11.11,8640.0,77837,,25245343;9577,
1.13.11.11,34.812,43186,,199528;6971055,
1.13.11.11,892.8,16881,C00463,798,HMDB00738
1.13.11.11,134280.0,,,522657;94937,
1.13.11.11,134280.0,,,522657;94937,
1.13.11.11,12923.999999999998,,,25201460;92852,
1.13.11.11,147600.0,,,25245573;95319,
1.13.11.11,647.9999999999999,,,688357;6921698,
1.13.11.11,127440.0,15379;27140,C00007;D00003,977,HMDB01377
4.6.1.2,720.0,,,,
4.6.1.2,14040.0,,,,
4.6.1.2,9360.0,15996,C00044,6830,HMDB01273
4.6.1.2,72000.0,15996,C00044,6830,HMDB01273
4.6.1.2,118800.0,15996,C00044,6830,HMDB01273
4.6.1.2,266400.0,15996,C00044,6830,HMDB01273
4.6.1.2,338400.0,15996,C00044,6830,HMDB01273
4.6.1.2,417600.0,15996,C00044,6830,HMDB01273
4.6.1.2,1044000.0,15996,C00044,6830,HMDB01273
3.2.2.5,133.2,15846,C00003;D00002,5893,HMDB00902
3.2.2.5,1288.8,15846,C00003;D00002,5893,HMDB00902
3.2.2.5,80280.0,15846,C00003;D00002,5893,HMDB00902
3.2.2.5,192960.0,15846,C00003;D00002,5893,HMDB00902
3.2.2.5,1591200.0,15846,C00003;D00002,5893,HMDB00902
